,mDC_corr,mDC_pval,mDC_qval,mDC_ci_low,mDC_ci_high
HERPUD1,-0.0324563662200806,0.2386884111939701,0.5239807150171493,-0.08626049908188696,0.021536539678693994
LRG1,-0.03252230145764441,0.2377351203694068,0.5234029301296326,-0.08632601248410797,0.021470565290051157
TMPRSS2,-0.03266732797585175,0.2356477846018863,0.5212232721112735,-0.0864701095256042,0.02132545100322144
RP1-17K7.2,-0.03284580501146348,0.23309681902762192,0.5177847768009467,-0.08664743960991289,0.02114686283238144
RP1-193H18.2,-0.03309946901751209,0.22950495246197833,0.511806818870609,-0.08689946762279707,0.020893034944433272
POU5F2,-0.033268517001541056,0.2271331831583112,0.5089068962273482,-0.08706742151657879,0.02072387388045089
KLHL9,-0.033310739348491276,0.22654353022143614,0.5081850146643786,-0.08710937012025342,0.02068162280754727
AL592284.1,-0.033498393021110705,0.2239360600071283,0.5041214621013551,-0.0872958048556826,0.020493839131572034
RP11-490O6.2,-0.033610953680642604,0.22238233446009403,0.5024095546660864,-0.08740763254965132,0.02038119866403067
RP13-516M14.4,-0.033774954215603205,0.22013237975779565,0.4991068276131405,-0.08757056272919578,0.020217079395637952
ECI1,-0.03408071599268771,0.21598121203264664,0.4925445661164374,-0.08787432125583436,0.019911088482765123
SNAPC4,-0.03419690121737175,0.21441867570848527,0.4914300167021978,-0.08798974265026724,0.01979481353769183
FIZ1,-0.034201940060276895,0.21435109460993995,0.4914300167021978,-0.08799474833389903,0.019789770770654736
OLR1,-0.03431530781247434,0.21283465539410407,0.4901646609076336,-0.08810736932516242,0.01967631400415181
CTC-444N24.8,-0.034589701291395235,0.20919634212638372,0.4847232317562549,-0.08837994966361477,0.019401699320404944
RP11-764K9.1,-0.034866839938607584,0.20556750778194643,0.4783180724217516,-0.08865524885358399,0.019124328986021098
TIPARP-AS1,-0.034917986076209065,0.2049028265563565,0.4783180724217516,-0.08870605461979274,0.01907313918198133
MED15,-0.03500433582658988,0.20378419206874787,0.4774228914064377,-0.08879182908783978,0.01898671506743063
ZNF598,-0.035054107985447634,0.2031414287905816,0.4765045860519816,-0.08884126929044621,0.01893689967836629
SULF2,-0.035076137598840214,0.20285740698926769,0.4764265429908635,-0.08886315189234634,0.01891485084530778
TPSAB1,-0.035230229270708825,0.20087881736623892,0.47353567369212646,-0.08901621380360475,0.018760623268302523
CBWD5,-0.03532101538725567,0.19971969485091512,0.47138809964812267,-0.08910639202736324,0.01866975587773609
PARP6,-0.0354587195030707,0.19797086378561013,0.467841593523208,-0.08924317241011506,0.01853192678330063
CTC-479C5.12,-0.03552685909797117,0.19710964481728832,0.467841593523208,-0.0893108541674909,0.018463724586790044
ZBTB45,-0.035527037429437996,0.19710739447774372,0.467841593523208,-0.08931103130007706,0.018463546090826257
SSC5D,-0.035876303864322924,0.19273600859711093,0.461788671291943,-0.08965794317027587,0.01811395088068054
IGFBP2,-0.03604258376805894,0.19068003863209926,0.4580177919102258,-0.08982309751996435,0.017947509813862544
ASCL2,-0.03611086895414095,0.1898404115200013,0.4565782049215221,-0.08989091962471424,0.01787915757714546
SPAG4,-0.0361168493322444,0.1897670071803087,0.4565782049215221,-0.08989685942266101,0.017873171302751366
INTS5,-0.03622829433662797,0.18840292702359196,0.4548210628741523,-0.0900075475114334,0.017761615712179064
DNASE1L3,-0.03640852589168776,0.1862122095910188,0.4511907128816298,-0.09018655215266957,0.017581202469671
MXD3,-0.03661600421323738,0.18371364961046188,0.44727844388705273,-0.090392613777735,0.017373510640603444
TRIM25,-0.03674101400220784,0.18222023652643227,0.4446910355755312,-0.09051676775618803,0.017248369959759112
RP11-1055B8.4,-0.036831523269240676,0.18114460328623394,0.44362743076253336,-0.09060665635828623,0.017157764869051892
PEX11G,-0.036884281203187576,0.18051979074844782,0.44362743076253336,-0.0906590521018608,0.01710495067033302
BTBD9,-0.03699608639524337,0.17920096613488357,0.44149740085579586,-0.09077008875216556,0.016993025245586966
EML1,-0.0370005002570925,0.1791490485521916,0.44149740085579586,-0.09077447224597755,0.01698860660941113
RP11-6J24.6,-0.03706887845539958,0.17834618332460905,0.44122102645411093,-0.0908423797257617,0.01692015417930902
PIP5K1C,-0.03730913843697644,0.17554635926433704,0.4365681709453408,-0.09108098178162821,0.0166796293566265
PHF21A,-0.037505813869474006,0.17327891379586147,0.43149401862665376,-0.09127629545040425,0.016482732475596826
MT-ND6,-0.03751623266669856,0.17315940930454043,0.43149401862665376,-0.09128664199339792,0.016472301830445527
LINC00341,-0.037539872198945265,0.17288848999837458,0.43149401862665376,-0.09131011754272654,0.016448635372492037
C2,-0.03754961681228135,0.17277690464914297,0.43149401862665376,-0.09131979454214648,0.016438879642317994
DNAJC11,-0.037686674459962204,0.17121315268927695,0.430744659194869,-0.09145590012656976,0.016301664547646387
CTD-2583P5.3,-0.03774630359466296,0.1705361299666155,0.43030364799013204,-0.09151511442370515,0.016241966278278716
BNIP3,-0.03777543492889461,0.17020610504644107,0.43004202072903996,-0.09154404295412012,0.016212801028901973
PIF1,-0.03788215794172414,0.16900113657516203,0.4280515015423326,-0.09165002221733827,0.01610595298270821
NBPF12,-0.038015758374978136,0.16750172610378244,0.4254722989267201,-0.09178268987624749,0.015972194289388963
RCAN1,-0.03802085209613486,0.1674447568855838,0.4254722989267201,-0.0917877479961795,0.01596709449608355
RPPH1,-0.038058581991818864,0.16702323046430667,0.4253942867053387,-0.09182521410228772,0.0159293195356955
DBN1,-0.03809169764453554,0.1666539119127317,0.4253942867053387,-0.09185809810059059,0.015896164202544555
DNAJC27-AS1,-0.03814409820634953,0.16607077343454335,0.424676271232345,-0.09191013186438772,0.015843700609817518
STK17A,-0.03827758169135459,0.16459223044091997,0.422031360104923,-0.09204267965341813,0.015710055218772005
ZFAND2A,-0.03854624312901743,0.16164641872093066,0.4172937439806634,-0.09230945204472134,0.015441062065160526
RP11-111M22.2,-0.03859033595505887,0.16116677165700088,0.41662158659632886,-0.09235323410240744,0.015396914051233692
CSNK1G2,-0.03862501700647662,0.1607902617762833,0.4162145740802974,-0.09238767057404919,0.015362189444089885
UBA1,-0.03871624456682951,0.15980303169112997,0.41422341093198767,-0.0924782541598745,0.015270846689762226
MYH11,-0.0388483108664954,0.1583819784485706,0.4116631450783641,-0.09260938662813911,0.015138612032155064
AC091729.9,-0.03889412477071146,0.15789125233437185,0.4115135520374575,-0.09265487614982226,0.015092739283247402
CTD-2260A17.2,-0.03904587285184485,0.15627404583327634,0.4084191019026479,-0.0928055481852659,0.014940794669474674
CNOT1,-0.039088865593248305,0.15581815302417498,0.40778855474646347,-0.09284823561753745,0.014897745793845965
RP11-727F15.9,-0.03916545095628639,0.15500854321898813,0.4067903758509357,-0.09292427662685229,0.014821059939977373
CCNT1,-0.03942653410303821,0.15227250740669512,0.4035115259033762,-0.09318349933302876,0.014559629442141944
B9D2,-0.03956470575649008,0.15083946184470304,0.40083213637053955,-0.09332068344638025,0.014421270975100832
KCNQ1OT1,-0.03983275644977394,0.1480886772010897,0.395736268188566,-0.09358681250782816,0.014152851970886044
RP13-582O9.5,-0.03991131545565933,0.14728978549221414,0.39534810389917413,-0.09366480687561608,0.014074183547850904
AC005076.5,-0.039970879918534756,0.1466862514185488,0.3953246492131102,-0.09372394278275774,0.01401453567798359
PTCD1,-0.040126928725444884,0.14511405106564795,0.3924239449841225,-0.09387886704777938,0.013858266537004366
RECQL5,-0.04016180727814446,0.14476441634521073,0.3924239449841225,-0.09391349389757547,0.01382333837672771
S100A13,-0.04035168930155843,0.14287226773611594,0.3889073190524646,-0.09410200334630069,0.01363318397413175
RP11-229P13.20,-0.04051533246110654,0.14125684063329627,0.38506168895733556,-0.09426446050842055,0.013469302941402212
CUL9,-0.04068252513744998,0.13962088752863444,0.3811489745752952,-0.09443043850602857,0.013301864236913187
RALGAPA2,-0.04073383713459313,0.13912173912554673,0.38033281199789754,-0.09448137711493582,0.013250476125735643
CYB5D2,-0.04076127588090321,0.1388553864310469,0.38015163432130994,-0.09450861607890597,0.013222996560938352
PLIN5,-0.040858497204835774,0.13791479763313072,0.3787716779120442,-0.09460512888371794,0.013125629952073349
AC062017.1,-0.041091326734994923,0.13568217621392767,0.3768949339275769,-0.09483625751694227,0.012892448326083569
C19orf68,-0.04110964271652577,0.13550773220524717,0.3768949339275769,-0.09485443944831941,0.012874104397138413
CX3CR1,-0.041130085941502775,0.13531323236387957,0.3768949339275769,-0.09487473301202705,0.012853629935983154
CTC-425F1.4,-0.041242063919308826,0.13425167567012491,0.37566742823746296,-0.09498589042622992,0.01274148005861425
PHF13,-0.041246020482888335,0.13421428520788783,0.37566742823746296,-0.09498981797198736,0.01273751739639469
ELF3,-0.041285455896002764,0.13384205056166024,0.37562761605192685,-0.09502896407050072,0.01269802110492897
PIAS3,-0.04144701958473625,0.13232535592975045,0.37247137224670496,-0.09518934072536744,0.012536206243741044
DEPDC5,-0.041481356902555125,0.1320047304980097,0.3721201601575941,-0.09522342540203425,0.012501815179628787
ARID5B,-0.041895792805687206,0.12818217302378385,0.36350168469431243,-0.09563480210196912,0.012086720509550635
CHMP1B,-0.04202963136024934,0.12696623989345784,0.3605917127018982,-0.09576764879171618,0.011952665237246446
RABL6,-0.04245420177156746,0.12316824683179138,0.35243926051265606,-0.0961890600839532,0.01152739449932215
ASPHD2,-0.042725223201750914,0.12079053292353849,0.3493181317423487,-0.09645805484073332,0.011255915808781857
ZSWIM4,-0.04353567238054148,0.11389395301902856,0.33343376076449044,-0.0972623967280263,0.010444051779266479
LL22NC03-2H8.5,-0.04407642839349355,0.1094672195097027,0.3239684066486529,-0.09779903873916292,0.00990231214891997
TFPI,-0.04430717677958256,0.10762010460777659,0.32049874412974216,-0.098028022111894,0.009671134393291892
CTD-2186M15.3,-0.044501723365307215,0.10608200480685219,0.31641414306596416,-0.09822107617532855,0.009476221317923715
SELK,-0.04467091540461758,0.10475855722985535,0.31345080116019713,-0.09838896692023481,0.009306707217441472
BCDIN3D,-0.044941139570673666,0.10267200364307613,0.30879327493460734,-0.09865710638881858,0.00903596223861256
SEPP1,-0.04503071704118832,0.10198765638949157,0.3081043851146762,-0.09874599107493606,0.008946210375633557
AGRP,-0.04503780775014809,0.1019336405316302,0.3081043851146762,-0.09875302690835862,0.008939105825094938
TSPYL2,-0.04511809032023735,0.1013236459600212,0.30802388371846445,-0.09883268779088679,0.008858666157462726
SERPING1,-0.045159804972357935,0.10100784207926282,0.3076409010458857,-0.09887407914368383,0.008816869602002893
JMJD4,-0.04519372543114293,0.1007516223461153,0.3076409010458857,-0.0989077365731366,0.008782882404108638
ENTHD2,-0.045206460005690625,0.10065556477504005,0.3076409010458857,-0.09892037236827288,0.008770122741859674
SLC7A5,-0.04527448628935677,0.10014367270232946,0.3073427907492789,-0.0989878706929844,0.008701962145532566
ANXA2R,-0.045886708461372654,0.09562947069554334,0.2983513864064571,-0.09959531910512921,0.00808850861736436
NT5C3A,-0.045952944295399825,0.09515099321462626,0.2973468537957071,-0.09966103607004544,0.00802213712831973
PACS2,-0.04598200646695342,0.09494165782802884,0.2971814660185417,-0.09968987043048613,0.007993015285559847
MSANTD2,-0.04604069202926124,0.09452006774438403,0.2968398821724457,-0.09974809569632827,0.007934208949422174
HIST1H2AC,-0.0460436050332382,0.09449918016215621,0.2968398821724457,-0.09975098584276247,0.007931289940809879
RP11-1000B6.3,-0.046107594443469714,0.09404127770105451,0.29631580038474886,-0.09981447291705003,0.007867168395845772
CTA-384D8.34,-0.04616110456028162,0.09365972949650074,0.295603797414205,-0.09986756262775566,0.007813547442697584
KBTBD4,-0.04625523910490323,0.09299152301412472,0.29447315621139497,-0.09996095685536271,0.007719217162403649
VSIG4,-0.04626851383210823,0.09289760156589079,0.29447315621139497,-0.09997412710791964,0.00770591475553295
PCOLCE,-0.04664226768371713,0.09028427965245432,0.28781901231487117,-0.10034493172112245,0.007331373733979929
PTPRCAP,-0.046735119167247985,0.0896442985597348,0.2862591046445313,-0.10043704821349289,0.007238324345757547
SLC27A3,-0.0468326116388006,0.0889762596355015,0.2846507494798626,-0.10053376796606005,0.0071406230717316315
ZNF235,-0.04732097453977007,0.08568994053668597,0.2768892636389513,-0.10101824485868989,0.006651198719892685
MT1E,-0.04765869792173505,0.0834751342955966,0.27158006020827663,-0.10135326600846868,0.006312726175739119
ZHX1-C8ORF76,-0.047929905676442064,0.08173025353411988,0.2672762163766399,-0.10162229492724353,0.006040907855120858
CREM,-0.04794430139341959,0.08163846723644257,0.2672762163766399,-0.10163657477204961,0.006026479506372669
E4F1,-0.04833561234977797,0.0791753127286459,0.26162277249465604,-0.10202472756335933,0.00563427293066004
RUNX1,-0.04847030003840704,0.07834159684744771,0.2597714380630901,-0.10215832444228375,0.005499273132100431
RNASEL,-0.04847216857024148,0.0783300810208245,0.2597714380630901,-0.1021601778276179,0.005497400256507571
USP6,-0.0485449309961665,0.07788271247588828,0.2591543847709067,-0.10223235014440074,0.005424468386006878
FBXL6,-0.048614270597390416,0.07745832397472051,0.2587719162092835,-0.10230112686992145,0.005354966776790838
NRIP3,-0.04880833526660293,0.07628055535812173,0.2561371144397748,-0.10249361345854491,0.005160445914839019
LSS,-0.048851360260895635,0.07602142386030014,0.25610054137335153,-0.10253628804092667,0.005117319227464268
TMEM86B,-0.04885432401443824,0.07600360015701021,0.25610054137335153,-0.10253922764925869,0.005114348461457595
BGN,-0.049262108917270314,0.07358348923533375,0.24965826704845384,-0.10294368145588803,0.004705589625974355
DHX30,-0.04926944001077761,0.07354056347598313,0.24965826704845384,-0.10295095250104004,0.004698240858227223
TM4SF1,-0.049542767463536724,0.0719546857830318,0.2454468635327835,-0.10322203705803544,0.004424250291162492
CD1A,-0.049664358154361,0.07125824735514263,0.2439471531076955,-0.10334262742597808,0.004302362007473655
OGFOD2,-0.049776990944826495,0.07061804883238652,0.2421918642265964,-0.10345433218201974,0.004189452117847422
NDRG1,-0.04979679429582032,0.07050597606912663,0.2421918642265964,-0.10347397222394505,0.004169599904417361
SS18,-0.05009173819116654,0.06885398033281279,0.23785920478608052,-0.1037664788994026,0.003873923234969786
CCRL2,-0.05012675100373676,0.06865999781258511,0.2376322652929094,-0.1038012017729012,0.003838822808157402
