,mDC_corr,mDC_pval,mDC_qval,mDC_ci_low,mDC_ci_high
CTSG,-0.0029827502889576618,0.8444846567723417,0.9238197692541898,-0.032773677817739995,0.026813472605980306
INPP5A,-0.002990810993239119,0.8440697678913343,0.9238197692541898,-0.03278172993361093,0.02680541762344325
ANKRD35,-0.003072772907154847,0.839853617531372,0.921609279414957,-0.03286360430027434,0.026723513669006417
GCHFR,-0.003102597600402996,0.8383205568736067,0.9209457280383365,-0.03289339703719216,0.02669370996705903
IPP,-0.0031292897633194436,0.8369490355384894,0.9199484135780405,-0.032920060555304144,0.026667036545778636
TOX2,-0.003152359629822317,0.835764037155402,0.9191551273372048,-0.032943105630121344,0.02664398284336988
COQ7,-0.0032362682233915323,0.8314571793996082,0.9154334317030092,-0.03302692378545162,0.02656013277377547
CHKB,-0.003279539801129557,0.8292381040899993,0.9144461715919856,-0.03307014856050901,0.026516891212926996
CHCHD10,-0.003283623791243176,0.8290287368266784,0.9144461715919856,-0.033074228127610183,0.026512810050061637
CTC-250I14.6,-0.003328042520797401,0.826752381186227,0.913803189010292,-0.033118598687011086,0.026468422006376294
CCNT1,-0.003352387976490304,0.8255053495114019,0.9133012340507067,-0.03314291769131227,0.026444093319449018
BCL6,-0.003383243442513146,0.8239254922263197,0.912712549735912,-0.03317373958211658,0.026413259055467642
WBP1,-0.0034471128136837393,0.8206575334022514,0.9096577721471728,-0.03323753927411698,0.026349433391383157
TRPV4,-0.003464693797612122,0.8197585230183263,0.9096201955639593,-0.03325510103521563,0.026331864395833845
RPA4,-0.0034773054681201763,0.8191137661264368,0.9094133810827367,-0.03326769890494829,0.02631926131381824
ERMN,-0.0035063637407749056,0.8176286618897539,0.9087816611704604,-0.033296725343507104,0.026290222793664813
PHKA2,-0.0035068137712369525,0.81760566695476,0.9087816611704604,-0.033297174880553865,0.02628977306871772
FCHSD1,-0.003518097938224647,0.8170291380170507,0.9087816611704604,-0.033308446671593155,0.026278496558339387
NTNG2,-0.0035789135823233293,0.813923665439453,0.9077147567351741,-0.03336919548544525,0.026217722048717935
FBXL6,-0.0035903799146383606,0.8133384777669436,0.9077147567351741,-0.03338064919275626,0.026206263447319876
RP11-529G21.2,-0.0035951032615891888,0.813097450620373,0.9077147567351741,-0.03338536733679085,0.02620154328270259
ACAP3,-0.0035965969884767693,0.8130212310784125,0.9077147567351741,-0.03338685941801461,0.02620005056193019
PINK1,-0.003665541569304179,0.8095051734357258,0.9077147567351741,-0.03345572789693394,0.026131152274830084
ITPR3,-0.003724151686887918,0.8065191725367689,0.9060781643901186,-0.03351427309745394,0.026072581289151357
ZDHHC8,-0.0037765925161539877,0.8038498634396769,0.9035910079684526,-0.03356665566951652,0.026020175299363246
FIZ1,-0.0037944326055477703,0.8029422980460826,0.9030824939475215,-0.0335844759028112,0.02600234702483791
SELM,-0.003805141702728189,0.8023976297067904,0.9030824939475215,-0.03359517307162079,0.025991645010814673
PRDM15,-0.0038465994771566397,0.8002899800673453,0.9025288758787563,-0.03363658460378434,0.025950214592778256
OLIG1,-0.0038947425874491797,0.7978442819591961,0.9019504589213932,-0.033684673886583485,0.025902103121823207
ALS2,-0.003920168275592555,0.7965534403588374,0.9010045756396428,-0.033710071091299455,0.02587669408757556
GNLY,-0.003964231811148178,0.7943176892423378,0.898988189079748,-0.033754085173045,0.025832659322579044
CTNNB1,-0.004007823983503357,0.7921075153866357,0.89699846491272,-0.033797628306910986,0.02578909549922956
SH3TC2,-0.00403046064361646,0.7909604675580111,0.8962110608995397,-0.033820239457574675,0.025766473515620898
CTB-31O20.2,-0.004061387312597846,0.7893940789168408,0.8962110608995397,-0.033851131225730476,0.02573556684865216
UNC13D,-0.004062788871586614,0.7893231121861733,0.8962110608995397,-0.03385253120170805,0.02573416619478101
TAS2R14,-0.004063514101304414,0.7892863914906745,0.8962110608995397,-0.03385325561225869,0.02573344143336588
AC007382.1,-0.004142374884384885,0.78529622615928,0.8953166998709788,-0.033932027133130926,0.025654631386173396
C17orf103,-0.004152784391115172,0.7847699487931711,0.8953166998709788,-0.03394242482973028,0.025644228548833456
LENG8,-0.004178431177649067,0.7834737346140036,0.8943681757619005,-0.03396804249112426,0.025618598166706485
RABGEF1,-0.004234942073425,0.7806197412394139,0.8933689994946797,-0.034024489073544176,0.025562123278634996
EFCAB4A,-0.004330340439617298,0.7758085128693999,0.8897133465508031,-0.03411977843849422,0.02546678526697899
AC002310.12,-0.004371414462286216,0.7737396592093443,0.8888821562659751,-0.03416080536358973,0.02542573706319314
RCAN1,-0.004414159425836828,0.7715883468297742,0.8874384232523316,-0.034203501206970605,0.025383018862175484
PLBD1,-0.004416357454706801,0.7714777694636373,0.8874384232523316,-0.034205696707046804,0.025380822206545067
RP11-140K17.3,-0.004428262377625225,0.7708789430811981,0.8874384232523316,-0.0342175879285638,0.025368924716341314
WNT5B,-0.004430105528338867,0.770786243434746,0.8874384232523316,-0.03421942895723732,0.025367082715625034
AC016700.5,-0.004456599532021891,0.7694541129719812,0.8873674351722767,-0.03424589243573678,0.025340605219993376
RIPK3,-0.004527317188537056,0.7659017362716671,0.8845954705564714,-0.03431652841003453,0.02526993142196271
AC132872.2,-0.004546509894063972,0.7649384693462646,0.884404384139271,-0.0343356988957378,0.02525075056819926
RP11-554J4.1,-0.0045557050142856865,0.7644771020712082,0.8843863384893744,-0.03434488336279655,0.025241561118319263
AVIL,-0.0045805646680510195,0.7632301819134361,0.883662194930162,-0.034369714189796584,0.02521671676951023
C1orf233,-0.0046005165325427606,0.7622298723211176,0.8833318146525101,-0.034389642891895535,0.025196777161847393
RP11-629O1.2,-0.004618861612384461,0.7613104708868295,0.8827819837752598,-0.03440796665377797,0.02517844333083269
XXcos-LUCA11.4,-0.004644068907163686,0.7600477048942174,0.8823491202516835,-0.034433144623672626,0.02515325145995677
ZAP70,-0.004660497127764068,0.7592250725915232,0.8823193714340651,-0.034449553712164405,0.0251368332711283
ERO1LB,-0.004699982476451762,0.7572489849985357,0.8811624552710233,-0.03448899301099675,0.025097371968131083
SMAGP,-0.0048550890704116756,0.7495019584744356,0.8752277137217659,-0.03464391781355278,0.024942358931768275
RBM38,-0.004861096642807164,0.7492024033117308,0.8752277137217659,-0.03464991831602296,0.024936354954211478
FKTN,-0.004890051852978505,0.7477591428175306,0.874221649587496,-0.03467883942054897,0.024907417040243164
LEF1,-0.0049307809431215896,0.7457305140959689,0.8738832333366637,-0.034719520452428584,0.0248667121948302
EIF2AK3,-0.00495477927855598,0.7445360318470494,0.8730257016457128,-0.03474349042482381,0.02484272809858098
PLIN5,-0.005054618906835545,0.7395732788051628,0.8687468236527193,-0.034843211687237426,0.024742947340993793
DNAJC27-AS1,-0.005167731182894824,0.7339638566907842,0.8642043274032736,-0.03495618914521376,0.024629901044531985
EVI5L,-0.005197141725351555,0.7325076479688389,0.8635146604695048,-0.034985564508641175,0.02460050753272593
SUN1,-0.00521408673179815,0.7316690837175206,0.8630910146518791,-0.03500248922317232,0.02458357231516661
GCH1,-0.005214330538055991,0.7316570207153493,0.8630910146518791,-0.035002732737343584,0.024583328649627346
KLHL2,-0.0052154067717361165,0.7316037718112156,0.8630910146518791,-0.03500380768162403,0.024582253037078745
CCBE1,-0.005267503895222456,0.7290277076343108,0.8619731656415212,-0.03505584230686163,0.024530185898137307
GAK,-0.005415484020265683,0.7217272323090806,0.8558917088471105,-0.03520364402681431,0.024382290061429848
RP13-516M14.4,-0.0054778690421934005,0.7186570506374015,0.8532708488716962,-0.0352659534467851,0.024319940182684026
TIPARP-AS1,-0.0054858996383665495,0.7182621656874639,0.8532708488716962,-0.03527397429416965,0.02431191409352335
FOXP4,-0.005502721034791769,0.7174352584613435,0.8528409543363125,-0.03529077525772549,0.024295102125322276
CRYBB2,-0.00550436917142625,0.7173542570418252,0.8528409543363125,-0.035292421391470645,0.02429345491154529
KIAA1468,-0.005525432133491682,0.7163193499245567,0.8525360469408042,-0.0353134587426502,0.024272403729226517
APBB2,-0.005606657317232959,0.712333323331328,0.8483009084569957,-0.0353945849158351,0.02419122372432753
AP000769.1,-0.005730768529568882,0.706257892321352,0.8425830777904765,-0.03551854408287189,0.024067180785789753
RABL6,-0.005757947535530659,0.7049299165431304,0.8415047860538934,-0.03554568967022769,0.02404001660858395
XIST,-0.005782343496205477,0.7037386861365933,0.8405885329891638,-0.03557005559682268,0.024015633920773594
PPP3R1,-0.00581086139605634,0.7023471064263151,0.8394317223794032,-0.03559853834314291,0.023987131491427106
AC009005.2,-0.005850729042627431,0.7004033677925701,0.8376131896928626,-0.035638356764428634,0.023947285391217245
DOT1L,-0.005918589698999974,0.6970993474058875,0.8351721650080198,-0.03570613341455262,0.02387946119222305
RP11-539L10.3,-0.005951354375439553,0.6955061392709775,0.834270967541487,-0.03573885743276471,0.023846714020045654
MSANTD2,-0.005965763242083248,0.6948059214535458,0.834270967541487,-0.03575324839898543,0.023832312830977725
TMEM86B,-0.005968060396241782,0.6946943122586046,0.834270967541487,-0.035755542698201685,0.02383001689968471
PIM1,-0.005999007401273011,0.693191371306968,0.8340155734827316,-0.03578645121115999,0.023799086338320306
ZNF684,-0.006084764229836282,0.6890329083207278,0.8298736628117418,-0.03587210107710236,0.02371337477850371
METTL22,-0.0060938171497224546,0.6885944650408997,0.8298736628117418,-0.03588114267994345,0.02370432661184958
ALDH1L1,-0.006121789852019674,0.6872403762575294,0.8293703810796462,-0.03590908038278311,0.023676368565761656
TLE3,-0.00615937732987113,0.6854224387907503,0.8281839942514303,-0.035946620757851634,0.023638800708356642
RP11-299J3.8,-0.006191363969312848,0.683876820705081,0.8268199952948695,-0.03597856724699715,0.023606830699473967
RUFY4,-0.006356534741414401,0.6759168225153342,0.8203207936681347,-0.03614352972448013,0.023441744833393303
EEPD1,-0.006366950313645282,0.67541606986367,0.8203207936681347,-0.03615393210736536,0.023431334560816156
AP000350.4,-0.0064541658518474584,0.6712286337981994,0.818369693242957,-0.03624103695031632,0.02334416314603039
RP11-1017G21.5,-0.006471109241374789,0.6704163164928858,0.818369693242957,-0.03625795878253957,0.023327228275808923
DLG4,-0.00647821556715384,0.6700757322957238,0.818369693242957,-0.03626505606175957,0.02332012551807127
FAM151B,-0.00648423911600181,0.6697870953170229,0.818369693242957,-0.03627107194010207,0.023314104991253602
MIR210HG,-0.006513111938481691,0.6684042420119025,0.818369693242957,-0.03629990796538751,0.023285246624334968
TPRN,-0.0065213993159752535,0.6680075284843752,0.818369693242957,-0.03630818477180615,0.023276963386854265
RP11-195F19.9,-0.006557600329051156,0.6662756880445396,0.8174959586149453,-0.03634433956028371,0.023240780410258746
CLEC11A,-0.006576784743342259,0.6653586338176442,0.8173817520087964,-0.03636349944663763,0.023221605522597194
HOPX,-0.0065866087529967985,0.6648892196087914,0.8173817520087964,-0.03637331088747795,0.02321178638287825
DFNB31,-0.006676709887939605,0.6605901206204473,0.8156909327109509,-0.036463296479397916,0.023121729644498667
TCP11L2,-0.006712726578105322,0.658874732048309,0.815475650894476,-0.03649926684769513,0.023085730565954504
CTD-2267D19.2,-0.006720440367393306,0.6585075755054476,0.815475650894476,-0.03650697070607132,0.023078020538546455
VILL,-0.006750439390484471,0.6570804819959692,0.8145892476649612,-0.03653693107406518,0.02304803611175593
TBC1D2,-0.006819054194523429,0.6538210863779479,0.8127700722893788,-0.03660545726353209,0.022979454491342078
SKIV2L,-0.006822234709460966,0.6536701623179472,0.8127700722893788,-0.03660863366410855,0.022976275507769966
DPP8,-0.0068409684783576185,0.652781481626,0.8124958968293501,-0.036627343186511944,0.022957550746645634
KDM6A,-0.006890350974789502,0.6504412677483945,0.8100913215397455,-0.03667666166875429,0.022908191894645547
OCLN,-0.006892270900934242,0.6503503526732725,0.8100913215397455,-0.03667857910318181,0.022906272884831245
CD79B,-0.006953232969338372,0.6474663005749739,0.8079076354344329,-0.03673946193979639,0.022845339797843516
CR1,-0.006987160568930545,0.645863505866288,0.806562929081584,-0.03677334534825422,0.022811428231567496
PPAP2B,-0.006993652293142577,0.645557013242479,0.806562929081584,-0.036779828609106245,0.022804939567362778
SULT1A1,-0.006996031827585368,0.6454446837680048,0.806562929081584,-0.03678220504068565,0.022802561153933573
STK11,-0.007189325959505041,0.6363471390156419,0.801086753684666,-0.03697524599591169,0.02260935695750041
TMEM45A,-0.007280346720765412,0.632081975515064,0.7970075970336573,-0.03706614676831554,0.022518377775358017
EMR3,-0.007454100252051562,0.6239739940496768,0.7910315681754368,-0.03723966987903159,0.0223447022459197
TTLL4,-0.007483122850482825,0.6226240833406714,0.7898249241354809,-0.03726865381452294,0.022315692501082427
ANAPC2,-0.0075436543814088805,0.6198126975296445,0.7877696296597148,-0.03732910454610118,0.022255187617024955
RP11-195F19.5,-0.007637998427646331,0.6154419579700479,0.7842240492052505,-0.03742332222435088,0.022160884667178995
IL1RN,-0.007654845948394419,0.6146628786905213,0.7842240492052505,-0.037440147123166366,0.022144044429431974
RP11-473I1.5,-0.007749809256508908,0.6102796370192658,0.781662233599886,-0.03753498260387553,0.0220491218566438
RP11-111M22.2,-0.007808928001261478,0.6075579049271784,0.7797277448145157,-0.037594021499601143,0.02199002820004145
RP11-386G11.5,-0.007866438099308409,0.6049154394526892,0.7778044276566011,-0.03765145372182717,0.02193254230768596
IL2RB,-0.007934918434898797,0.6017756520295953,0.7758309755457097,-0.037719841069882964,0.021864090538091217
WDR74,-0.007935751988589666,0.6017374793216661,0.7758309755457097,-0.037720673489995915,0.02186325733038918
RP5-827C21.4,-0.00813334437528106,0.5927196932074839,0.7701086256212495,-0.03791799599783307,0.021665745791780516
C19orf68,-0.008192580726726469,0.5900283609676314,0.767114199318336,-0.0379771509895775,0.021606533224638316
PARP10,-0.008202829153229153,0.5895633076307936,0.7670121982554061,-0.03798738531893123,0.021596288891822833
RP13-638C3.4,-0.008210403898194763,0.5892196892806547,0.7670121982554061,-0.037994949640495344,0.021588717168532816
HTRA1,-0.00828856175874999,0.5856795657878286,0.7629601172180249,-0.038072999750819576,0.021510590286672793
XAB2,-0.008328248732307622,0.5838857491538505,0.7616234887056144,-0.03811263187188287,0.021470918904144858
RP11-469M7.1,-0.008350484968342013,0.5828818097604018,0.7608141516872613,-0.038134837333625916,0.021448691362598596
SPINK2,-0.00837305882509386,0.5818634512678162,0.7604855647663685,-0.03815737991874101,0.02142612630221311
FXYD1,-0.008424488609988044,0.5795464445617947,0.7589571920862052,-0.03820873834457828,0.02137471644461025
RP11-6J24.6,-0.008564937309001108,0.5732411148745005,0.7526872084123156,-0.03834899136879427,0.02123432136187771
MGAM,-0.00862696221337072,0.5704669473010491,0.749540677778332,-0.03841092948578395,0.021172319761394314
CHST7,-0.008632669395950861,0.5702120056001208,0.749540677778332,-0.03841662867117987,0.02116661471159089
ARMC5,-0.008641417246819447,0.5698213416658742,0.749540677778332,-0.038425364260369466,0.02115787012603113
CD3D,-0.008668120611231721,0.5686296054388729,0.7491109808703346,-0.038452030167078176,0.021131176700977618
ZNF212,-0.008702799405231717,0.5670837157964004,0.7483390435221486,-0.03848666025265687,0.02109651075148698
GDPD3,-0.008726905511742026,0.5660103161293133,0.7476461166448453,-0.03851073245856217,0.021072413531304433
OSGIN1,-0.008727137713303128,0.5659999813719918,0.7476461166448453,-0.03851096433340831,0.021072181415172336
TAF6L,-0.008787546039288248,0.5633144263230428,0.7455742640593176,-0.03857128755400542,0.021011795204815047
SH3D19,-0.00879523445886601,0.562973065584704,0.7455742640593176,-0.038578965126292816,0.02100410958438834
RNF122,-0.008815746041154371,0.5620628532831076,0.7449116238568373,-0.03859944775238757,0.020983605452595012
C9orf47,-0.008844763887834929,0.5607763862227544,0.7442009031879229,-0.03862842459183491,0.02095459810335363
PCOLCE,-0.008897200204920318,0.5584553134678444,0.7421134239251194,-0.03868078668029978,0.02090218062828539
UVSSA,-0.008977021505886707,0.55493103999079,0.7389148881488103,-0.038760494672578964,0.020822387695117815
SEMA3C,-0.009027972308582823,0.5526871540427609,0.7374117778216797,-0.03881137295093074,0.020771454801398043
RP11-285F7.2,-0.009051754797474108,0.551641292456368,0.7365116582997537,-0.03883512153450948,0.020747680618994305
UBE2H,-0.009066147137480758,0.5510088456409559,0.7361626597654252,-0.0388494933398515,0.02073329328941854
PRKD2,-0.009104196997410956,0.5493385284811619,0.7354167614754556,-0.03888748885175342,0.020695256616407042
EMX2,-0.009181897514876513,0.5459353938428264,0.7333350178633498,-0.03896507811917789,0.02061758275962424
KIFC2,-0.009207980896034185,0.544795338357352,0.7322994250006684,-0.03899112407415864,0.020591508247576152
CTB-55O6.12,-0.009220486398687394,0.544249165880832,0.7322994250006684,-0.03900361161872849,0.02057900698278144
LYL1,-0.009239836542723017,0.5434045931798793,0.7322994250006684,-0.03902293395734251,0.020559663377748883
RP11-452L6.1,-0.009244573503000683,0.5431979392194903,0.7322994250006684,-0.03902766410739463,0.02055492801483512
RP11-804H8.6,-0.009306937296503573,0.5404809179326565,0.7304592242359609,-0.03908993811735447,0.020492585126535654
TMEM204,-0.009307003223208847,0.5404780492830707,0.7304592242359609,-0.03909000394902435,0.020492519221807302
CFH,-0.009396168131592685,0.5366052216666696,0.7276997674550051,-0.039179040086788644,0.020403383799856265
MIR4519,-0.0094063723879566,0.5361628969574912,0.727597255515501,-0.03918922957616047,0.020393182887784796
FHOD1,-0.009419431235004628,0.5355971018103096,0.727326933601406,-0.03920226951618737,0.020380128311528002
BRICD5,-0.009431115379969157,0.5350911227794449,0.727326933601406,-0.039213936735870376,0.020368447979156382
KIF11,-0.009443247979389549,0.5345659785984351,0.727326933601406,-0.039226051751798045,0.02035631933005295
RP11-134P9.3,-0.00950881449665593,0.5317325205658683,0.7249332664516304,-0.039291523093523024,0.020290774009157186
MESDC1,-0.009566664457618428,0.5292388663111038,0.7235941623900569,-0.039349288867853376,0.020232942537244714
ACSS2,-0.009572669005192047,0.5289803780185689,0.7235941623900569,-0.03935528466585608,0.020226939897322438
SLC48A1,-0.009583511270771599,0.528513794708624,0.7235941623900569,-0.039366111127115556,0.020216101070900633
STXBP5-AS1,-0.00964845596426212,0.5257233733419513,0.723325362489897,-0.03943096100703632,0.02015117683117387
SNORD3A,-0.009672869680164757,0.5246763615317711,0.7231131041671565,-0.03945533901616619,0.020126770739162105
FURIN,-0.009687295641545763,0.5240581887873694,0.7230399489249937,-0.039469743861902065,0.02011234926601286
RP11-378A13.2,-0.009702482448612455,0.5234078161926459,0.7226451686334096,-0.03948490842627901,0.020097167170494954
LL22NC03-86G7.1,-0.009770377076534685,0.5205053101019269,0.719441277024963,-0.039552703447551754,0.020029293438116817
TUBGCP6,-0.00979086219292964,0.5196311989866912,0.7189318680541111,-0.03957315845685688,0.020008814572369846
WDR62,-0.009867898043204064,0.5163508268360142,0.7148918635329045,-0.03965008086367757,0.019931802004309208
ZHX1-C8ORF76,-0.009896141082909765,0.5151508640998084,0.7137285714902373,-0.03967828222408179,0.01990356741178773
VIM-AS1,-0.009973315706464187,0.5118793411911544,0.7106848235991955,-0.03975534271622088,0.019826415627929635
ASB1,-0.010021774916732215,0.5098306503789884,0.7083361417030204,-0.03980373008043768,0.019777970577692205
NDST2,-0.010023215886415844,0.5097697968068158,0.7083361417030204,-0.03980516891158849,0.019776530026925004
AC092580.4,-0.01004543896316415,0.5088317757329184,0.7080342224150276,-0.0398273589915869,0.019754313395166066
CCDC71L,-0.010054541611196179,0.5084478202839935,0.7080342224150276,-0.03983644811555716,0.019745213378527953
RP13-582O9.5,-0.010157628804310296,0.5041101571691837,0.7028492985408717,-0.03993938180515159,0.01964215564128401
RP11-109G23.3,-0.010198419819909937,0.502399172897869,0.7009563706254375,-0.039980111905737345,0.019601376106343174
VPS33B,-0.01023297355064856,0.5009522174520886,0.7005434797168735,-0.04001461395844622,0.01956683202320698
PLEKHM2,-0.010238258071076657,0.5007311201820306,0.7005434797168735,-0.04001989056916553,0.019561548971975155
FGFBP2,-0.010239029178379539,0.5006988624065665,0.7005434797168735,-0.04002066052215967,0.01956077807891551
HECW2,-0.01026083334354328,0.4997871834854991,0.7005434797168735,-0.0400424320329489,0.019538979957120606
LSS,-0.01027143368282878,0.49934427892810096,0.7005434797168735,-0.04005301648672853,0.019528382545652166
CELA1,-0.010287314056816323,0.4986811534637766,0.7005434797168735,-0.04006887305012479,0.019512506545299537
CPEB2,-0.010318753639225409,0.49736969508617,0.6998450177666392,-0.04010026544865319,0.019481075577381345
PEX11G,-0.010340897434378141,0.49644710065862885,0.699042617251043,-0.04012237597556453,0.019458937814307627
KLF2,-0.010354718661873772,0.49587171862379487,0.6987283307880745,-0.04013617642363711,0.019445120336972054
CCR7,-0.010368893442564694,0.4952819877556722,0.6983933643974795,-0.040150329881556146,0.019430949390548218
KCNQ1OT1,-0.010370967163734656,0.4951957435851956,0.6983933643974795,-0.04015240048227658,0.019428876229314267
AGAP3,-0.010504305155223827,0.489667210711914,0.6934330806941023,-0.04028553729532557,0.019295573703128784
ENDOG,-0.010542980217682503,0.48806987907286403,0.6921591423020459,-0.04032415380756155,0.019256908729265478
AKTIP,-0.01057279473889406,0.48684041982999327,0.6909094370119504,-0.04035392313180694,0.019227101924488222
AKR1C1,-0.010576735712222873,0.4866780314457315,0.6909094370119504,-0.04035785812690826,0.01922316196717728
B4GALT1,-0.010598077079424202,0.48579916572667503,0.6904194447003749,-0.04037916710444976,0.019201826085893194
LCAT,-0.010728561113016462,0.4804443760517607,0.6842797143479492,-0.04050945251408306,0.019071375003671655
ARID3B,-0.010753577402768284,0.4794214455431475,0.6838045635928143,-0.040534430608129876,0.01904636491542193
GABBR1,-0.010755413119110355,0.47934642885730894,0.6838045635928143,-0.040536263520173144,0.01904452965268256
UAP1L1,-0.010765970688984999,0.4789151173081393,0.6838045635928143,-0.04054680495807639,0.019033974687668712
NRBP2,-0.010823256842584983,0.4765784861548822,0.6822018156791387,-0.040604003462828775,0.018976702552433004
GZMB,-0.010916627781543413,0.4727834159501413,0.6787281456187267,-0.04069723112423511,0.018883354042921
ANXA2R,-0.010972956655374486,0.4705019901723202,0.6774136055891751,-0.040753473310735304,0.018827038449083275
MT1F,-0.011009403278410032,0.46902907656083714,0.6757833608545395,-0.040789863743678066,0.018790600317884806
PTOV1,-0.011061601980855127,0.46692402360101404,0.6737289184177541,-0.04084198183330185,0.018738413639539066
SMPDL3A,-0.011098085742998635,0.46545583347128017,0.6725887644625054,-0.040878409155702025,0.018701938185113058
MIR4435-1HG,-0.01112619046320209,0.4643265860716076,0.6716525835215611,-0.04090647034441235,0.018673839810546836
COLGALT1,-0.011230431306246754,0.4601515280657993,0.666866787204197,-0.041010549318217626,0.018569622092494083
PTDSS2,-0.011322029698172273,0.45650022250519795,0.6630281416180913,-0.04110200493914537,0.018478043486414162
POU5F2,-0.0113614177927845,0.4549351489711574,0.6617238530489562,-0.041141331487579244,0.018438663746150902
ERCC5,-0.011624132632928781,0.4445738618352649,0.6480782820581672,-0.04140363346044173,0.018176002263755715
RECK,-0.011660811038830975,0.44313807428030483,0.6469359377278329,-0.0414402538981593,0.018139330980067384
AC084018.1,-0.011667845992621821,0.4428629919211059,0.6469359377278329,-0.04144727772445158,0.018132297383160408
RP11-305E17.6,-0.011685568743919662,0.4421704256371116,0.6469359377278329,-0.04146497242983974,0.01811457803710663
SH3TC1,-0.01169669688862489,0.4417358789155186,0.6469359377278329,-0.04147608295492508,0.018103452020992738
ZNF432,-0.011798265359212119,0.43778100834318023,0.6429586005644272,-0.04157749026786964,0.01800190263733332
NEU4,-0.01187187775942289,0.43492746089299616,0.6401306249344988,-0.04165098548458495,0.017928303686226135
RP5-1073O3.7,-0.011959754616096895,0.4315350536771224,0.6365543096620154,-0.04173872202820566,0.01784044246191195
AP003733.1,-0.011993093309642452,0.4302520655024893,0.6351340014560557,-0.04177200736966357,0.017807109578542493
CDKN2A,-0.012046959115952252,0.4281838070353189,0.6334949091409938,-0.04182578683456087,0.017753253019840057
LLGL1,-0.012096103068011971,0.4263019063062061,0.6321243663937337,-0.04187485186333095,0.017704117353892247
GPR42,-0.012113365697572417,0.42564200353629167,0.6317966909972147,-0.041892086735687735,0.017686857600805454
VNN1,-0.012142377328233258,0.4245343123438803,0.6313913610871503,-0.04192105167758374,0.017657850764349683
PELI1,-0.012195806187620584,0.422498760991191,0.6293074638187109,-0.04197439442229331,0.017604430602883355
IRF1,-0.012198221845427248,0.42240686366863456,0.6293074638187109,-0.04197680618261995,0.01760201533431231
PVRL1,-0.012206876780166916,0.4220777056559122,0.6293074638187109,-0.041985447150432044,0.017593361791289407
UBE2M,-0.012213236652257743,0.4218359275691741,0.6293074638187109,-0.04199179675642025,0.017587002939022746
IBSP,-0.012292487340083109,0.41882993261818313,0.6273432433716898,-0.04207091931607965,0.017507764757094153
PLD1,-0.012321645269546528,0.4177271444416829,0.6264328454817074,-0.04210003001061104,0.017478611334605685
TLN2,-0.01234400984967165,0.4168824489104159,0.6260600420450942,-0.042122358326554574,0.017456250177061483
VNN3,-0.012364606656399822,0.4161054123772945,0.625832266759491,-0.04214292170923574,0.017435656496012385
ZNF48,-0.012431980066577029,0.41356965485773534,0.6230236865890257,-0.04221018561108612,0.01736829313349957
RP11-108M9.6,-0.012463305315698238,0.4123937760048425,0.6230236865890257,-0.04224145985240839,0.01733697246390136
MYLPF,-0.012501653108559491,0.410956987074532,0.6214471511858777,-0.04227974512301772,0.017298630197586377
NUAK2,-0.012510339401854729,0.4106319481572227,0.6214292792859877,-0.04228841724203005,0.01728994514395344
PNPLA2,-0.012635859536280741,0.4059520783014007,0.6176448798696158,-0.04241373205196448,0.017164442421091084
TNFRSF10C,-0.01267582587868837,0.4044686891291783,0.6163332405777956,-0.042453632821200675,0.01712448142552655
LPP-AS2,-0.012684240733803755,0.40415677724689025,0.6163313190298465,-0.04246203385787522,0.01711606768404853
U91328.20,-0.012980147502953234,0.39328017347616073,0.6043902898347815,-0.04275745202667933,0.01682019739210097
BRSK1,-0.012993521732400355,0.39279280179644704,0.6041092393520551,-0.04277080404965201,0.016806824688058497
RNF103,-0.013006358511021483,0.39232535972534666,0.6038584280023955,-0.04278361950417412,0.01679398936351546
HEATR3,-0.013022107859768773,0.3917523193459772,0.6038584280023955,-0.04279934267715596,0.016778241785348567
ENC1,-0.0130520113435363,0.39066567843626965,0.6027066143215856,-0.04282919642008249,0.016748341622718838
RP11-552D4.1,-0.013107361770903228,0.3886591750488113,0.6009958356974769,-0.04288445463838113,0.016692997202043987
RP11-792A8.4,-0.013108804140575343,0.38860697182424253,0.6009958356974769,-0.042885894602753404,0.016691554986458204
WDR24,-0.013154493238894211,0.3869555702658225,0.5997811339120249,-0.042931507445773884,0.016645870704865468
WDR6,-0.013304499447814193,0.38156385364609113,0.5942093293829237,-0.043081262420888874,0.016495879435327564
MIR4458HG,-0.013457316998146675,0.3761187277861251,0.5875744534863561,-0.04323382265301564,0.016343075725184803
FGFBP3,-0.013520414737626144,0.3738845119673345,0.5863075148278125,-0.04329681374180613,0.016279983294231755
ADAMTSL4-AS1,-0.013545318228928387,0.3730049727242353,0.5854761597190529,-0.043321675074929185,0.016255081832789876
SPRY1,-0.013584345518126014,0.3716291893933563,0.5842411345138027,-0.04336063622212288,0.016216057650309205
MFSD12,-0.01361250057461824,0.37063862816984705,0.5831459463037085,-0.04338874350623099,0.016187904778689786
RNU12,-0.013676352514016929,0.3683982455436823,0.5805417944072007,-0.0434524869295238,0.01612405761920191
PIK3R3,-0.01398211858812933,0.3577869425107695,0.5656169672839575,-0.043757729995385214,0.015818311066169464
PGP,-0.014017442730553772,0.356573565243855,0.5641482882327019,-0.04379299335818364,0.015782988819846102
CCDC17,-0.014056645809827652,0.3552299856198272,0.5624711025297184,-0.04383212889677081,0.01574378775780341
