,TAM_corr,TAM_pval,TAM_qval,TAM_ci_low,TAM_ci_high
TESC,-0.0051394841591001226,0.762844387414214,0.9981158848214339,-0.038503645268456795,0.028236123389012643
FAM101B,-0.005153949472333878,0.762196987366714,0.9981158848214339,-0.038518089510983004,0.028221669219889462
F13A1,-0.005163196626633409,0.7617832148967452,0.9981158848214339,-0.038527323188231925,0.028212429182305942
AMFR,-0.005163914041540226,0.761751116346647,0.9981158848214339,-0.038528039557320856,0.02821171231929145
DPP8,-0.005165624943225251,0.7616745689029925,0.9981158848214339,-0.038529747964785484,0.028210002733628847
CPM,-0.005179421018881297,0.7610574039805598,0.9981158848214339,-0.03854352392084721,0.02819621726275384
RP11-347P5.1,-0.005182648512403623,0.7609130445605566,0.9981158848214339,-0.0385467467057034,0.028192992248312003
MTRNR2L2,-0.005191347904677689,0.7605239793437826,0.9981158848214339,-0.03855543340277287,0.02818429953469589
PPP3R1,-0.005194890182013606,0.7603655744754867,0.9981158848214339,-0.03855897050934489,0.02818075997537485
C16orf54,-0.005196411360292356,0.7602975529442555,0.9981158848214339,-0.03856048946685943,0.02817923996405025
CITED2,-0.0052048493174234305,0.7599202719993617,0.9981158848214339,-0.0385689151026391,0.02817080847719679
G6PD,-0.005206528406324266,0.7598452027849966,0.9981158848214339,-0.038570591739119336,0.028169130675265143
RRP12,-0.00521783666641783,0.7593396885930505,0.9981158848214339,-0.03858188347785675,0.0281578310777016
CDH23,-0.005224214099993663,0.7590546428933288,0.9981158848214339,-0.03858825159025111,0.028151458525705407
PPM1M,-0.0052376274526245705,0.7584552266454265,0.9981158848214339,-0.03860164532924032,0.028138055431415315
DENND4B,-0.005247048771257179,0.7580342932228148,0.9981158848214339,-0.03861105286440568,0.028128641310897942
C2orf68,-0.005250157859159416,0.757895398561565,0.9981158848214339,-0.03861415740238862,0.028125534597114737
CHST15,-0.0052618831484153505,0.7573716560553219,0.9981158848214339,-0.03862586552675939,0.02811381825556225
HIST1H1E,-0.005273654765842763,0.7568459561458387,0.9981158848214339,-0.038637619902265795,0.028102055611967033
NUCB2,-0.005274085811520119,0.7568267085297057,0.9981158848214339,-0.038638050316414096,0.028101624894712393
ARHGAP27,-0.005302590683579624,0.7555542067896057,0.9981158848214339,-0.03866651339823969,0.028073141713602343
PIM1,-0.005311312831498881,0.7551649687819297,0.9981158848214339,-0.03867522274803246,0.02806442619202352
PXN,-0.005343153745573727,0.7537445515940381,0.9981158848214339,-0.03870701689847063,0.02803260942487072
CSF2RB,-0.005345642673640119,0.7536335559952378,0.9981158848214339,-0.038709502168288785,0.028030122381461756
LILRA3,-0.005347615345553907,0.7535455868376728,0.9981158848214339,-0.03871147194045892,0.02802815120299417
GRK6,-0.005352817967758085,0.7533135968985034,0.9981158848214339,-0.03871666691378647,0.028022952518282247
PNPLA6,-0.005365049298443855,0.7527682777779584,0.9981158848214339,-0.03872888025490918,0.028010730437503063
ITGAL,-0.005382387795549439,0.7519954730864868,0.9981158848214339,-0.03874619323386662,0.02799340503548391
HLX,-0.005384043000973248,0.7519217108980357,0.9981158848214339,-0.038747846002173916,0.02799175107912328
ANKRD28,-0.005389510106484385,0.7516780921796303,0.9981158848214339,-0.038753305056647945,0.02798628809794048
FABP5,-0.0053994092244025816,0.7512370422830013,0.9981158848214339,-0.038763189591735914,0.02797639644274216
