,TAM_corr,TAM_pval,TAM_qval,TAM_ci_low,TAM_ci_high
SLC25A12,0.06029280896757421,0.0018096155344576922,0.011174664080616131,0.022438522198265764,0.0979744633890047
RP6-99M1.2,0.06026733009640161,0.0018177509433104275,0.011189266917710853,0.022412963267624108,0.09794913699801139
PIK3R3,0.060092006449157936,0.0018746488000895571,0.011502987415739404,0.022237090061798425,0.0977748612645543
USP20,0.059914007631264775,0.0019340831432621184,0.01179304155592845,0.022058535696734258,0.09759792398570888
MECP2,0.05989522413681648,0.0019404548259309466,0.011794802217805973,0.022039693718508613,0.09757925237221986
ARF6,0.059703940731805856,0.0020064469239833745,0.01211993951901484,0.021847816270032936,0.09738910680637755
MYL9,0.05966348433506293,0.002020665281949242,0.012167919197824785,0.02180723459052194,0.0973488907098933
RP11-490O6.2,0.05942533155288941,0.0021062531973305835,0.012592101016454133,0.02156834684070342,0.09711214999749988
DHX30,0.0590888120807652,0.0022328629921894976,0.013205810164650597,0.02123079619932475,0.09677761856609401
COL27A1,0.05889260803718315,0.0023098600728870644,0.013572177822206113,0.02103399492666323,0.09658256969837431
TRH,0.05839544903623418,0.002515965658563939,0.014606159916034363,0.020535335749672236,0.09608832482239239
TFPI,0.05829825605929269,0.0025581718920220558,0.014806851637703778,0.020437851694322287,0.09599169937540808
COL5A2,0.05814305331336422,0.0026269121811517294,0.015159472378729772,0.020282185632008627,0.0958374014175737
PTPRCAP,0.057958285958351244,0.0027109447506581167,0.015597987749335573,0.020096869096777527,0.09565370884197791
RP11-395P17.3,0.05777360741744854,0.0027973827028655723,0.016000368911080663,0.019911644239265912,0.09547010199828038
ZFAND2A,0.057722259456945424,0.0028218587916305584,0.016082020897912868,0.019860144842838424,0.09541905155638143
CCL3L3,0.05770892657577136,0.002828246068173434,0.016082020897912868,0.019846772673053733,0.0954057958957047
HSPA2,0.05729985434619025,0.0030307445022904073,0.017083179040526454,0.01943650159509042,0.09499908640573072
SDS,0.057141235385869245,0.003112756746701695,0.017494595164795904,0.019277421208483712,0.09484138021842439
C1QB,0.0569825975786883,0.003196796116880634,0.01791499326772124,0.019118323837628612,0.09468365340003242
CBWD5,0.0568819591855045,0.0032511757408822447,0.01811502805049044,0.019017394895481446,0.09458359194863503
RP11-182L21.6,0.05672520793553427,0.0033375548673190386,0.01854303406226824,0.01886019263249221,0.09442773780804135
KCNJ3,0.05649627809683568,0.003467464256978398,0.019209751983660324,0.01863060746837076,0.09420011484633506
