,TAM_corr,TAM_pval,TAM_qval,TAM_ci_low,TAM_ci_high
ZBTB7A,-0.04751844182404149,0.08438925439942363,0.27582649587694574,-0.10121413362301364,0.0064532949010586305
HCAR3,-0.04753756597548603,0.08426413843086204,0.27582649587694574,-0.10123310467810258,0.0064341282479093926
CLEC5A,-0.04808381175147134,0.08075327614155393,0.2662334572791856,-0.1017749610548972,0.005886651746366321
C19orf35,-0.04810114726045853,0.0806438282408347,0.2662334572791856,-0.1017921567415415,0.005869276649701009
VENTX,-0.04824886946865614,0.0797160546290656,0.26418985644082993,-0.10193868617087719,0.005721215778410204
IFIT1,-0.04858301579829752,0.07764938350652613,0.2582419952344888,-0.10227012585037616,0.0053862946654689445
TMEM150B,-0.04863004955994496,0.07736201306506435,0.25781549009827753,-0.1023167776724428,0.005339150874770698
PCNX,-0.048656573984442,0.07720033403094083,0.25781549009827753,-0.1023430866001252,0.0053125642942159134
RP11-47L3.1,-0.04872140895791289,0.07680629100201097,0.25751677338034706,-0.1024073945078218,0.005247577068408432
NOL3,-0.0488705810199892,0.07590589276632682,0.25512440772257455,-0.1025553521949923,0.0050980529736632165
TP53INP1,-0.04895851669012967,0.07537915660042993,0.25380322408549016,-0.10264257088850681,0.0050099086526195205
TNF,-0.049121000288385286,0.07441371698119811,0.2518924216529327,-0.10280372751769222,0.004847037312116104
FOSB,-0.049168839127586766,0.07413139992339284,0.25183457684172267,-0.10285117513022835,0.004799083767226533
HOTAIRM1,-0.04963080985089188,0.07144984956667524,0.24467396403851221,-0.10330935528100471,0.004335992580503579
IFI30,-0.04973420454772636,0.0708606873087125,0.24447328106003707,-0.10341189848161397,0.004232343940105543
RP11-611L7.1,-0.049753163901200964,0.07075308613640523,0.24447328106003707,-0.10343070157351385,0.004213337895516213
GOLM1,-0.04992611459273424,0.06977769283197902,0.2431336489686755,-0.1036022250470761,0.0040399594790062774
VNN1,-0.04998304180959199,0.06945906056451427,0.24246830149267024,-0.10365868179267522,0.0039828907655093905
MTRNR2L12,-0.0500363630849143,0.06916169440235029,0.24187487600379964,-0.10371156208409453,0.003929436637542056
NR4A2,-0.0503444292197496,0.06746402662178431,0.23637303792392694,-0.10401707447294976,0.0036205969021384384
HDAC7,-0.050463591991297935,0.06681660360754138,0.2348345786665164,-0.10413524671574031,0.0035011321336196723
NFE2,-0.050532693046347076,0.06644351646568158,0.2340932055071045,-0.10420377268091272,0.0034318552485489134
MMP17,-0.050750800124360784,0.06527714665807825,0.23101462872910114,-0.1044200612317164,0.003213189791768722
LUCAT1,-0.05079434814715141,0.0650462962061101,0.230883956066174,-0.10446324555299415,0.0031695296630550726
EGR1,-0.05084269329656722,0.06479080394749519,0.2304077466222722,-0.10451118669952185,0.003121059817467009
MAP3K3,-0.05090640191683983,0.06445538268870465,0.2304077466222722,-0.10457436254903996,0.003057186486939698
CTSB,-0.05131988070108825,0.062313070590188056,0.22369096606950306,-0.10498437304126143,0.0026426280048127723
LINC00482,-0.05161773226056196,0.060806568160092854,0.21911133384443324,-0.10527971489465277,0.0023439871860510136
CCL3,-0.05165305548910746,0.06062992241961701,0.21889015717652607,-0.10531473986073787,0.0023085697181143227
MPP7,-0.051679182705132554,0.060499537811756175,0.21889015717652607,-0.10534064637798446,0.0022823727097823557
TNK2,-0.05174699857585011,0.06016219363294941,0.21886591131986768,-0.10540788906248445,0.0022143753403466165
SLC16A6,-0.05192335438786668,0.05929221121660837,0.2165305944237294,-0.10558275200103474,0.002037545203067449
RP11-597D13.9,-0.051926733691316306,0.05927564307617416,0.2165305944237294,-0.10558610266586527,0.002034156777717002
RP3-525N10.2,-0.051950138914311245,0.05916099658447786,0.2165305944237294,-0.1056093095029225,0.002010688341974318
MTRNR2L2,-0.05198497144842282,0.058990715654065336,0.2165305944237294,-0.10564384668339144,0.0019757616222153586
LMO2,-0.05229558106653071,0.05749017255552199,0.21242598927529002,-0.10595181684195906,0.0016643063079525811
RAB27A,-0.05256579916778617,0.05621066418928998,0.21012608522728676,-0.10621973034508202,0.0013933439689560834
MEFV,-0.05264618384293934,0.055834635866802505,0.20954540219576673,-0.1062994279433401,0.0013127363682685453
SLCO4C1,-0.05267146841085741,0.055716791598744264,0.20951720246735714,-0.10632449625238996,0.0012873815353513967
SERPINB2,-0.052674655792101684,0.05570195080498537,0.20951720246735714,-0.1063276563671268,0.0012841852915533181
IFIT2,-0.052937263792280746,0.054490466544206695,0.205720469120176,-0.10658801415945052,0.001020843319151908
LIN7A,-0.05313189956530098,0.05360678642143758,0.20278742512810752,-0.1067809774108554,0.0008256587227879496
RP2,-0.05342651986289804,0.05229191320692457,0.19940229554206776,-0.10707305832301929,0.0005301998490983435
CEBPA,-0.05348725672837955,0.05202422319705065,0.19878068380522976,-0.10713327053534237,0.0004692889373942677
