,Osteoclasts_corr,Osteoclasts_pval,Osteoclasts_qval,Osteoclasts_ci_low,Osteoclasts_ci_high
TTLL4,0.0027267203140107707,0.8728107280801564,0.9984030845204589,-0.030646833137840297,0.03609420081615788
CTC-503J8.6,0.0027216128303497534,0.8730469478018577,0.9984030845204589,-0.030651935861476687,0.03608909994768802
ZCCHC3,0.002713816658046985,0.8734075404429114,0.9984030845204589,-0.030659724764621813,0.03608131386960211
AC009005.2,0.0027052185318257984,0.8738052559517145,0.9984030845204589,-0.030668314869242846,0.036072726871242806
RP11-212P7.2,0.002704372451074708,0.8738443940442234,0.9984030845204589,-0.030669160160378614,0.03607188188523957
PSD4,0.0027040750717525473,0.8738581503215125,0.9984030845204589,-0.030669457262156502,0.03607158489068658
RP11-452H21.4,0.0027015193620829577,0.8739763748090502,0.9984030845204589,-0.030672010586337867,0.036069032487521344
FOXJ2,0.0027005901338428675,0.8740193606441437,0.9984030845204589,-0.03067293894713241,0.03606810446138236
EME2,0.002695723618396117,0.8742444903364451,0.9984030845204589,-0.03067780091868903,0.03606324424058954
GPR160,0.00269484195136546,0.8742852781917592,0.9984030845204589,-0.03067868176233373,0.036062363713793004
TNFAIP6,0.0026928235791610655,0.8743786537844374,0.9984030845204589,-0.030680698249391763,0.03606034795169513
RGS3,0.0026842784813811207,0.8747739934711246,0.9984030845204589,-0.030689235363096895,0.03605181390120567
PRR24,0.0026795414625657363,0.8749931655215373,0.9984030845204589,-0.030693967953801596,0.03604708300441577
CTD-2545M3.8,0.002679110030323029,0.8750131274743741,0.9984030845204589,-0.03069439898267206,0.03604665212967289
ZNF780A,0.0026786541845727884,0.8750342191029674,0.9984030845204589,-0.030694854402210894,0.03604619687295631
RAB11FIP4,0.0026771929466905347,0.875101830042121,0.9984030845204589,-0.03069631427375634,0.03604473752315954
VCPKMT,0.002674447937909336,0.8752288430516832,0.9984030845204589,-0.030699056715420215,0.036041996060857014
OLR1,0.0026741379359624656,0.8752431872078212,0.9984030845204589,-0.030699366427423366,0.03604168645939289
FAM89B,0.002672247141152722,0.8753306774031008,0.9984030845204589,-0.03070125545364072,0.03603979810710881
ZNF487,0.0026692839306171334,0.8754677931064123,0.9984030845204589,-0.030704215891999027,0.03603683872396446
MPND,0.0026676676844550637,0.8755425827285607,0.9984030845204589,-0.03070583062586485,0.03603522456515846
AP003733.1,0.0026675139892006427,0.8755496948280534,0.9984030845204589,-0.030705984177299955,0.03603507106838994
AGAP3,0.0026672691125518605,0.875561026279279,0.9984030845204589,-0.030706228824803783,0.03603482650797774
RELB,0.0026649613865792326,0.8756678155179929,0.9984030845204589,-0.03070853439111006,0.036032521762033226
DDX55,0.00266482341339123,0.8756742002522927,0.9984030845204589,-0.030708672235165744,0.03603238396700244
ZNF117,0.002664085858305164,0.8757083308848306,0.9984030845204589,-0.030709409099935275,0.0360316473642593
CTC-425F1.4,0.0026619352178420762,0.875807853881077,0.9984030845204589,-0.03071155772729393,0.036029499500530596
TSHZ3,0.0026607587107629034,0.8758622987304832,0.9984030845204589,-0.03071273313297454,0.03602832451233251
ZDHHC8,0.0026480925699168224,0.8764484828963383,0.9984030845204589,-0.030725387410443467,0.03601567471774377
KLHDC4,0.0026460726047415877,0.8765419723848661,0.9984030845204589,-0.030727405482687202,0.0360136573584411
CDK11B,0.0026447538398614904,0.8766030093433286,0.9984030845204589,-0.030728723011591474,0.036012340294697666
PIGQ,0.0026405331890782826,0.8767983604549747,0.9984030845204589,-0.030732939705907184,0.03600812508755073
CYB5D2,0.0026402919769812866,0.876809525085853,0.9984030845204589,-0.030733180691854396,0.03600788418652413
SLC22A15,0.002640201469608683,0.8768137142743055,0.9984030845204589,-0.030733271114370287,0.036007793795870074
ABCA1,0.002636143147858078,0.8770015596922529,0.9984030845204589,-0.030737325630611732,0.036003740707180466
CD1C,0.0026355114301015226,0.877030800304893,0.9984030845204589,-0.030737956755904513,0.03600310980390267
CDKN1A,0.00263389401872785,0.8771056669392413,0.9984030845204589,-0.03073957265024901,0.036001494477749196
RNASEL,0.0026332593400102285,0.8771350452073907,0.9984030845204589,-0.030740206733630634,0.036000860617232726
FAM193B,0.002630396336691204,0.8772675711782761,0.9984030845204589,-0.030743067051085454,0.035998001304443625
CYB561D1,0.0026267241149642005,0.8774375602088681,0.9984030845204589,-0.03074673582699745,0.03599433381556284
RP1-313I6.12,0.002626329378908288,0.8774558330800979,0.9984030845204589,-0.03074713019260079,0.0359939395881986
E4F1,0.0026242724201183823,0.8775510535681303,0.9984030845204589,-0.030749185220804325,0.035991885280019
SKIV2L,0.0026238613859979254,0.8775700813223439,0.9984030845204589,-0.03074959586910935,0.035991474775525945
WLS,0.002623047137180269,0.8776077750596651,0.9984030845204589,-0.030750409353602546,0.03599066157585432
ACADSB,0.002620176805544865,0.8777406525352929,0.9984030845204589,-0.030753276990543456,0.03598779494224098
CPEB2,0.0026077384933072332,0.8783165043186153,0.9984030845204589,-0.030765703619227033,0.03597537264868872
TNRC18,0.002605514494536602,0.8784194747292299,0.9984030845204589,-0.030767925527864132,0.035973151513009095
MESDC1,0.002602328837341132,0.8785669731887926,0.9984030845204589,-0.030771108190576456,0.035969969956332636
RP6-109B7.3,0.002600343858801906,0.8786588814029951,0.9984030845204589,-0.030773091302915213,0.03596798753247903
DOT1L,0.0025954334068085164,0.8788862515224813,0.9984030845204589,-0.03077799713716156,0.03596308339915411
RNF19B,0.00259405111921236,0.878950257797731,0.9984030845204589,-0.03077937812457627,0.035961702889967286
SDC4,0.002590002421143833,0.8791377356932817,0.9984030845204589,-0.03078342301370116,0.035957659400098235
CRTC1,0.0025890757895567357,0.8791806449926637,0.9984030845204589,-0.030784348773375908,0.035956733960365916
RP5-882C2.2,0.0025877771851638407,0.8792407797413703,0.9984030845204589,-0.03078564615575295,0.03595543702617143
UBE2C,0.002583896601783989,0.8794204828852044,0.9984030845204589,-0.030789523086746706,0.03595156143312927
CCRL2,0.0025812170484402126,0.8795445720168276,0.9984030845204589,-0.03079220011752189,0.0359488853250414
CTB-83J4.2,0.0025752896473034623,0.879819078287639,0.9984030845204589,-0.030798121936820175,0.0359429655434052
NR4A2,0.002572243580767069,0.8799601515242382,0.9984030845204589,-0.030801165133961868,0.03593992339158723
RCAN1,0.0025688812050061885,0.880115878490049,0.9984030845204589,-0.030804524341646315,0.035936565336338336
LRP3,0.0025662607685235698,0.8802372460753143,0.9984030845204589,-0.03080714230859511,0.03593394826648437
CELA1,0.0025656324996252856,0.8802663452635214,0.9984030845204589,-0.03080776998533646,0.03593332080469201
SNHG10,0.0025639047532229333,0.8803463691852492,0.9984030845204589,-0.030809496103165,0.03593159527770423
RP11-802E16.3,0.002554965861894403,0.8807604107400616,0.9984030845204589,-0.030818426565515172,0.03592266786584731
KDM6A,0.0025545350448091236,0.8807803666309013,0.9984030845204589,-0.03081885697622444,0.035922237601889916
CIC,0.0025514792361081185,0.8809219170062438,0.9984030845204589,-0.030821909902123378,0.0359191857161996
USP19,0.0025512096763663267,0.880934403665003,0.9984030845204589,-0.030822179207536844,0.035918916502485514
THAP2,0.0025508280910919714,0.8809520796677718,0.9984030845204589,-0.030822560432779034,0.035918535407035206
ZNF821,0.002550355614466565,0.8809739660717808,0.9984030845204589,-0.030823032463601293,0.035918063536893585
GPR162,0.0025500723623683033,0.8809870871239297,0.9984030845204589,-0.030823315448431202,0.03591778064837826
RP11-539L10.3,0.002543764562758515,0.8812792910032847,0.9984030845204589,-0.03082961729480054,0.03591148094408644
TOP2A,0.0025436287201795497,0.8812855839822374,0.9984030845204589,-0.030829753009143406,0.03591134527581625
GORASP1,0.002540154483394288,0.8814465323741515,0.9984030845204589,-0.030833223965812884,0.03590787549664075
RAB40C,0.002529655871710321,0.8819329234830493,0.9984030845204589,-0.03084371266059798,0.035897390350282415
FFAR2,0.002523335967589676,0.8822257403496999,0.9984030845204589,-0.030850026591447234,0.035891078548411996
KMT2B,0.0025188150378938697,0.882435216132215,0.9984030845204589,-0.0308545432465422,0.035886563413010025
RP11-473M20.9,0.002517492653828304,0.8824964899146881,0.9984030845204589,-0.030855864380017917,0.035885242723533446
MARK4,0.002516948299459042,0.8825217132383143,0.9984030845204589,-0.030856408219552742,0.03588469906670143
PHRF1,0.0025147918662909267,0.8826216353690245,0.9984030845204589,-0.030858562613035274,0.03588254539659884
SLC16A6,0.002514126342388859,0.8826524739687955,0.9984030845204589,-0.030859227507381758,0.03588188072537851
ZNF598,0.002513872674571427,0.8826642283046111,0.9984030845204589,-0.030859480935233108,0.03588162738255729
RP11-229P13.20,0.002507088652179342,0.8829785926028271,0.9984030845204589,-0.030866258538446312,0.03587485205018342
AC074289.1,0.0025066936676522342,0.8829968963287522,0.9984030845204589,-0.030866653149136544,0.035874457571518685
TDRD9,0.0025052069177648848,0.8830657934162691,0.9984030845204589,-0.030868138491782,0.03587297272564009
CCAR2,0.0025035569286863506,0.8831422561633899,0.9984030845204589,-0.03086978691893654,0.035871324849450395
THBD,0.00250204447614508,0.8832123462354363,0.9984030845204589,-0.030871297939590123,0.035869814333516534
USF1,0.0024993100142490367,0.8833390689811341,0.9984030845204589,-0.03087402981229554,0.03586708337255272
PINK1,0.0024982312760636004,0.8833890615992657,0.9984030845204589,-0.030875107528914786,0.035866006015338965
