,Osteoclasts_corr,Osteoclasts_pval,Osteoclasts_qval,Osteoclasts_ci_low,Osteoclasts_ci_high
TSPAN32,0.0015330449579093043,0.9379201863085503,0.9999402028067165,-0.037029292820164504,0.04009082382334292
CTA-373H7.7,0.0015290309779021835,0.9380824033698117,0.9999402028067165,-0.03703330130512895,0.040086816284863255
ENDOG,0.001487343427672926,0.9397672738139157,0.9999402028067165,-0.037074931712730685,0.04004519556035434
AL627309.1,0.0014572711391238433,0.9409828622078585,0.9999402028067165,-0.03710496269700731,0.040015171395026194
GIMAP7,0.0014409040927380599,0.9416445123291259,0.9999402028067165,-0.037121307233993546,0.03999883051076874
C2,0.0014336587427166375,0.9419374239136301,0.9999402028067165,-0.03712854261298516,0.03999159673558983
RABL6,0.0014216345128376612,0.9424235510913772,0.9999402028067165,-0.03714055028623101,0.03997959170615533
GLB1L,0.001402047456634592,0.9432154813250991,0.9999402028067165,-0.03716011034840536,0.039960035902978856
FGFBP2,0.0013619937390406912,0.9448350791564297,0.9999402028067165,-0.03720010877371651,0.03992004600297056
RP11-1275H24.2,0.0013598020816954334,0.944923706867117,0.9999402028067165,-0.03720229740201592,0.03991785783402851
FAM13A-AS1,0.0013571030147431161,0.9450328544839497,0.9999402028067165,-0.03720499273813338,0.0399151630626017
GPRC5A,0.001337239859228154,0.9458361325677848,0.9999402028067165,-0.037224828420178865,0.03989533150175514
RP5-882C2.2,0.00132744655198543,0.9462322001707374,0.9999402028067165,-0.037234608170749646,0.039885553760730386
TMEM110,0.0013084600662769436,0.9470001023013666,0.9999402028067165,-0.03725356835281786,0.03986659743253235
ITPR3,0.0013073731176701897,0.9470440650737645,0.9999402028067165,-0.03725465379473937,0.03986551220955911
NCLN,0.001286894434252471,0.9478723767927703,0.9999402028067165,-0.037275104074407914,0.039845066020982776
AC002310.12,0.0012488413610413863,0.949411677616439,0.9999402028067165,-0.03731310428257916,0.03980707324328025
ZSWIM4,0.0012450104557450872,0.9495666537212902,0.9999402028067165,-0.0373169298596308,0.03980324840191807
MIEF2,0.0012189961759758046,0.9506190900172939,0.9999402028067165,-0.037342907927337285,0.039777275270222956
NEXN,0.0012103403783245358,0.9509692890051364,0.9999402028067165,-0.037351551664500326,0.039768633152322395
TRIM7,0.0011594140427034583,0.9530298721132577,0.9999402028067165,-0.037402406925463115,0.03971778718462291
PRDM15,0.001144776420377914,0.953622198744733,0.9999402028067165,-0.037417024082030924,0.039703172625290925
AC115618.1,0.0011098645153240579,0.9550350480700645,0.9999402028067165,-0.03745188710799503,0.03966831566073328
COL1A2,0.0010954645898892585,0.9556178398028807,0.9999402028067165,-0.03746626684519108,0.039653938368972234
CDKN2A,0.0010828292538895801,0.9561292348635533,0.9999402028067165,-0.03747888445369623,0.03964132287992956
CCL17,0.0010660534554833784,0.9568082363811541,0.9999402028067165,-0.037495636696500946,0.039624573413117946
ZNF816,0.0010286853374694945,0.9583208252111697,0.9999402028067165,-0.03753295226646391,0.03958726387088196
PTCD1,0.001017172282425213,0.9587868817866994,0.9999402028067165,-0.037544449109870155,0.03957576884127179
HIST1H2BC,0.0010028293278348652,0.9593675143615727,0.9999402028067165,-0.03755877185373455,0.03956144832847541
CXCL9,0.000969667302603829,0.960710063936717,0.9999402028067165,-0.037591887089534294,0.039528338129766555
CTC-503J8.6,0.0009690751186908149,0.9607340392574835,0.9999402028067165,-0.037592478437145145,0.03952774687056526
BMP8B,0.0008987054700727644,0.9635832907923617,0.9999402028067165,-0.03766274851507618,0.03945748691387395
COPG1,0.0008587021571415795,0.9652032256236224,0.9999402028067165,-0.03770269505464571,0.039417545787963935
AC093673.5,0.0008422137644533415,0.9658709655123535,0.9999402028067165,-0.037719160010867704,0.03940108299139326
CYCS,0.0008414621801094403,0.9659014034277246,0.9999402028067165,-0.03771991052641684,0.03940033257328894
RP5-821D11.7,0.0008402394949115973,0.965950920249874,0.9999402028067165,-0.037721131472795336,0.03939911178524878
ZSWIM8,0.0008328941304815156,0.9662483986794106,0.9999402028067165,-0.03772846638872653,0.03939177781569953
CST7,0.0008116995847115489,0.9671067784702875,0.9999402028067165,-0.03774963076277667,0.03937061612578968
FIZ1,0.0007780611769578974,0.9684692128674726,0.9999402028067165,-0.03778322121319432,0.03933702979340364
CMTM4,0.0007317436558525975,0.9703453307684782,0.9999402028067165,-0.03782947255810419,0.03929078383352951
SH3TC2,0.0006994307056659519,0.9716542831814851,0.9999402028067165,-0.037861739243301724,0.03925852070949315
ADCK4,0.0006745307663859324,0.9726629971252834,0.9999402028067165,-0.037886603476527204,0.03923365911075014
RGS16,0.0006341955331075521,0.9742970976298853,0.9999402028067165,-0.037926880768504236,0.039193385883729344
ZSCAN25,0.0005886748254810708,0.9761414062900571,0.9999402028067165,-0.03797233593544045,0.0391479350033826
SDS,0.0005743755559164863,0.976720779652279,0.9999402028067165,-0.03798661458398754,0.03913365763549849
CUL9,0.0005631658581156004,0.9771749793022213,0.9999402028067165,-0.03799780810524068,0.03912246509618228
CTD-2545M3.8,0.000563164688090263,0.9771750267102303,0.9999402028067165,-0.03799780927357706,0.039122463927947375
RP11-977G19.11,0.000544628887401507,0.9779260848940796,0.9999402028067165,-0.038016318304296394,0.03910395647844937
PAM16,0.0005001943892681163,0.9797266192520356,0.9999402028067165,-0.03806068852103095,0.03905958983679337
EP400NL,0.00048379542670487204,0.9803911496732457,0.9999402028067165,-0.03807706372153645,0.03904321587888243
MANEA-AS1,0.0004795199944624263,0.9805644040318028,0.9999402028067165,-0.03808133295528422,0.03903894696228927
MLYCD,0.00039019201259677603,0.984184460239107,0.9999402028067165,-0.03817053110805118,0.038949754792060205
SNHG10,0.000376503605215287,0.984739219650063,0.9999402028067165,-0.03818419956643392,0.03893608714183936
RP6-99M1.3,0.00036396254347815577,0.9852474862815059,0.9999402028067165,-0.038196722338607235,0.038923565084758166
RP1-60O19.1,0.0003356768661168557,0.9863938754594505,0.9999402028067165,-0.03822496672039443,0.038895322226895
LA16c-358B7.3,0.0003228807961721526,0.9869124962719419,0.9999402028067165,-0.03823774408852117,0.038882545507690845
RP11-379K17.12,0.0003130400959132321,0.9873113406228862,0.9999402028067165,-0.03824757039774119,0.03887271968036487
AKR1C1,0.00029960876739345844,0.9878557185123663,0.9999402028067165,-0.03826098207225229,0.03885930863950907
ITGAL,0.00029689701918352403,0.9879656276015416,0.9999402028067165,-0.03826368985068649,0.03885660098563714
RP11-390B4.5,0.00027601526860690213,0.9888119873358446,0.9999402028067165,-0.03828454101313246,0.03883575074444119
YRDC,0.00027503670865114833,0.9888516497357945,0.9999402028067165,-0.0382855181388445,0.03883477366025346
CXCL11,0.0002734071291825389,0.9889176989257219,0.9999402028067165,-0.0382871453297275,0.03883314653819293
CSF2RB,0.00024863002963028744,0.9899219593447653,0.9999402028067165,-0.038311886086604935,0.03880840677734993
MYL9,0.0002476513070821675,0.9899616290683937,0.9999402028067165,-0.038312863372607024,0.038807429528751144
SDC2,0.00024324112614208188,0.9901403834652016,0.9999402028067165,-0.038317267079471744,0.03880302598859779
RP11-805I24.1,0.00021421971396575146,0.9913166974675459,0.9999402028067165,-0.038346245851319696,0.03877404823908886
RP11-1017G21.5,0.00020224891784977343,0.9918019108916059,0.9999402028067165,-0.03835819904019417,0.03876209543412294
SPON2,0.00019569921592851847,0.9920673918798706,0.9999402028067165,-0.03836473910381788,0.03875555557120992
RP11-347C12.1,0.00017611980331952768,0.9928610150684226,0.9999402028067165,-0.03838428968439389,0.03873600555123473
KBTBD4,0.0001636516703727152,0.9933663965428078,0.9999402028067165,-0.03839673944177158,0.03872355612007721
C10orf95,0.00013631809220697883,0.9944743408201903,0.9999402028067165,-0.038424032693744684,0.03869626349949227
ATP6V0A1,0.00011199261002429153,0.9954603634021711,0.9999402028067165,-0.038448322239300295,0.038671974419072025
SYTL4,9.074187370959929e-05,0.9963217582518065,0.9999402028067165,-0.038469541544093294,0.03865075544603907
AC007382.1,5.821358995408059e-05,0.9976402944520165,0.9999402028067165,-0.038502021648586314,0.03861827571465877
RP3-399L15.3,2.5911205275002864e-05,0.9989496801982493,0.9999402028067165,-0.03853427610796071,0.038586021464541896
CCDC61,2.14722836780166e-05,0.9991296133647427,0.9999402028067165,-0.038538708437489785,0.03858158915120954
MAF,-9.82383506106931e-07,0.9999601787282465,0.9999601787282465,-0.0385611297348793,0.03855916788924984
BTBD9,-1.3908827265933514e-05,0.9994362006883664,0.9999402028067165,-0.0385740369510914,0.038546260658214905
PATZ1,-1.6047287268418787e-05,0.9993495174615793,0.9999402028067165,-0.03857617222898313,0.03854412537539019
DKFZP761J1410,-1.6385337460681896e-05,0.9993358144790584,0.9999402028067165,-0.03857650977611147,0.038543787827417575
MPPE1,-1.6560065875064322e-05,0.9993287318018786,0.9999402028067165,-0.03857668424450314,0.03854361335858262
GBP1,-4.802951375006099e-05,0.9980531081683542,0.9999402028067165,-0.03860810682266512,0.03851219062389912
PLEKHG3,-6.543298766008565e-05,0.9973476549911897,0.9999402028067165,-0.0386254843435805,0.03849481295092522
PPIL2,-8.98985034070906e-05,0.9963559442133226,0.9999402028067165,-0.038649913335597016,0.03847038366626691
RP11-556N4.1,-0.0001413369256808438,0.9942709056413078,0.9999402028067165,-0.03870127481688413,0.038419021269045145
RFWD2,-0.0001505111887772852,0.9938990337733274,0.9999402028067165,-0.038710435335815606,0.038409860543931765
GNLY,-0.00015656274785564073,0.9936537390885277,0.9999402028067165,-0.03871647782537286,0.0384038179112768
AGRP,-0.00015908714701650236,0.9935514149395939,0.9999402028067165,-0.0387189984403625,0.03840129723492704
PXN,-0.00018207093918034842,0.9926197935958517,0.9999402028067165,-0.03874194775636709,0.03837834731511311
TNIK,-0.000182522628529533,0.9926014849888293,0.9999402028067165,-0.03874239876776543,0.03837789629103325
RP11-346C20.3,-0.00019097515130141196,0.992258874322895,0.9999402028067165,-0.03875083860105533,0.038369456214636694
LATS2-AS1,-0.00022250581780492216,0.9909808378966053,0.9999402028067165,-0.038782321883113466,0.038337971928630726
RP13-1032I1.7,-0.00022713540265775515,0.990793188226511,0.9999402028067165,-0.03878694450415725,0.03833334914728801
RP11-802E16.3,-0.00023517448743315918,0.9904673434632214,0.9999402028067165,-0.038794971492641814,0.0383253218726083
CMTM8,-0.00025218078527474715,0.989778039814045,0.9999402028067165,-0.03881195218496191,0.03830834054205716
RP11-347P5.1,-0.0002533824016676275,0.9897293358709246,0.9999402028067165,-0.03881315199129946,0.038307140688939235
CXCL13,-0.00025553677246734486,0.9896420149602639,0.9999402028067165,-0.0388153031165835,0.03830498947922618
PBXIP1,-0.0002610578705733192,0.9894182344997067,0.9999402028067165,-0.03882081589563618,0.038299476480540384
KRT8,-0.00028376942329815105,0.9884977016151799,0.9999402028067165,-0.03884349320247074,0.03827679822084788
ZBTB48,-0.0003092720750851214,0.9874640596460372,0.9999402028067165,-0.03886895735243376,0.038251332906241664
ADAMTSL4-AS1,-0.00032346741439991816,0.9868887206915375,0.9999402028067165,-0.03888313123908628,0.038237158327928296
RAE1,-0.00032401115179657403,0.9868666830774876,0.9999402028067165,-0.03888367415445293,0.03823661538545118
VAMP5,-0.0003378226852910618,0.9863069066192617,0.9999402028067165,-0.0388974647998392,0.03822282403616106
ZHX1-C8ORF76,-0.0003518111692459188,0.9857399652899388,0.9999402028067165,-0.038911432113099394,0.0382088559800328
PTPRCAP,-0.0003553128314684925,0.9855980470201511,0.9999402028067165,-0.03891492847341744,0.038205359429040395
SERPINE1,-0.00036275021433233347,0.98529662011744,0.9999402028067165,-0.038922354592127305,0.03819793289908121
KCNJ2,-0.0003641824434657409,0.9852385740791614,0.9999402028067165,-0.03892378465161484,0.03819650275942049
COL4A2,-0.00036509782075524767,0.985201475290011,0.9999402028067165,-0.03892469864214086,0.03819558871748808
RP5-1068E13.7,-0.00037491986800776395,0.9848034053277799,0.9999402028067165,-0.038934505805286616,0.038185780994627785
JHDM1D-AS1,-0.0003813670049347987,0.9845421164781512,0.9999402028067165,-0.038940943168330786,0.03817934325611303
CTD-2228K2.5,-0.00038584161671869363,0.9843607708808715,0.9999402028067165,-0.03894541099470547,0.03817487516538103
LYPD2,-0.00042815767270815825,0.9826458408866147,0.9999402028067165,-0.038987662805375384,0.038132620702233805
KIAA0319L,-0.0004368396634455005,0.9822939981229958,0.9999402028067165,-0.038996331597845255,0.03812395133145945
GORASP1,-0.00044569401113867847,0.9819351740377712,0.9999402028067165,-0.039005172479277664,0.03811510984828504
RP11-544A12.8,-0.0004527365562191935,0.9816497761939813,0.9999402028067165,-0.03901220430929287,0.03810807753103691
TTLL4,-0.00048395987529734866,0.9803844857021905,0.9999402028067165,-0.03904338007683135,0.0380768995113324
TCL1A,-0.0004860654413047077,0.9802991617063298,0.9999402028067165,-0.039045482433466075,0.038074796997417344
RP11-611L7.1,-0.0005346449227405336,0.9783306365760148,0.9999402028067165,-0.039093987773667946,0.0380262878388467
POLRMT,-0.000538944912141758,0.9781563996990678,0.9999402028067165,-0.039098281191739276,0.03802199406528467
SH3D19,-0.0005520303352704899,0.9776261808194436,0.9999402028067165,-0.039111346608703704,0.03800892754899769
CTC-524C5.2,-0.0005742043264761546,0.9767277175485182,0.9999402028067165,-0.03913348666822878,0.037986785566402004
RP11-182L21.6,-0.0005798278956039304,0.9764998619824072,0.9999402028067165,-0.039139101625889086,0.03798117010899211
DCUN1D2,-0.0006068188124473767,0.9754062720066893,0.9999402028067165,-0.039166051177188986,0.037954218091303366
FHOD1,-0.0006502185277697279,0.973647945076594,0.9999402028067165,-0.039209384261675244,0.0379108808057702
PIM1,-0.0006602524830828739,0.9732414401765588,0.9999402028067165,-0.03921940279138767,0.03790086126349478
ZBTB47,-0.000676263072645323,0.9725928187551537,0.9999402028067165,-0.03923538875117658,0.03788487365590848
CTA-384D8.35,-0.0006858555126984529,0.9722042182227588,0.9999402028067165,-0.03924496642531422,0.03787529497561214
GGT7,-0.0006951889638487466,0.9718261159500625,0.9999402028067165,-0.039254285502417254,0.0378659749059134
NRIP3,-0.0006979312952807165,0.9717150240783433,0.9999402028067165,-0.03925702360922742,0.03786323650491112
RECQL5,-0.0007022396741296455,0.9715404927195761,0.9999402028067165,-0.03926132534975458,0.037858934299850044
ARC,-0.0007029792203353005,0.9715105340228919,0.9999402028067165,-0.03926206375632858,0.03785819581324992
PIF1,-0.000717113315859984,0.9709379756998023,0.9999402028067165,-0.03927617606329146,0.03784408196065136
APOBR,-0.0007305478824030053,0.9703937684777538,0.9999402028067165,-0.03928958990537961,0.03783066662090378
TBKBP1,-0.0007814680898896364,0.9683312206525581,0.9999402028067165,-0.039340431436084206,0.03777981916136895
KIFC2,-0.0007891103109858557,0.9680216866920179,0.9999402028067165,-0.03934806183195891,0.03777218784121822
CXCR2,-0.0007981440340549698,0.9676557987428789,0.9999402028067165,-0.03935708157086057,0.037763166998147
RNF122,-0.0008031139271170017,0.96745450877612,0.9999402028067165,-0.039362043767868456,0.0377582041883221
GDPD3,-0.0008054251489525222,0.9673609006729854,0.9999402028067165,-0.03936435141004782,0.037755896259859624
SNAPC4,-0.0008143257044275268,0.9670004184493083,0.9999402028067165,-0.03937323817636288,0.03774700838337888
THBS3,-0.0008830505692110037,0.9642172187479044,0.9999402028067165,-0.039441856363962566,0.037678381212922066
ZNF213,-0.0008852142213200631,0.9641296026854959,0.9999402028067165,-0.03944401665166882,0.03767622063059921
BATF,-0.0008874852051197428,0.9640376407428959,0.9999402028067165,-0.039446284103780996,0.03767395286847996
RP11-229P13.20,-0.0009021131078541492,0.963445305290771,0.9999402028067165,-0.039460889248627916,0.037659345707774294
RP11-196G18.24,-0.0009034337429105749,0.963391829099686,0.9999402028067165,-0.03946220782824784,0.03765802694453688
IL3RA,-0.0009103658230690674,0.9631111325741781,0.9999402028067165,-0.03946912911711375,0.03765110468744809
S100A13,-0.0009275695193337034,0.9624145335271369,0.9999402028067165,-0.039486306016092536,0.037633925353606656
FBLIM1,-0.0009373485748266386,0.9620185801594192,0.9999402028067165,-0.03949606982911055,0.037624160136226395
CCR1,-0.0009642907102976918,0.9609277434310737,0.9999402028067165,-0.03952296993216915,0.03759725608784422
DNAJC5,-0.0009876939925097664,0.9599802475041148,0.9999402028067165,-0.03954633665757121,0.03757388584460566
FAM160B2,-0.0009883507965434744,0.9599536572071843,0.9999402028067165,-0.03954699243504385,0.0375732299671894
STEAP4,-0.0009930959718775882,0.9597615531018977,0.9999402028067165,-0.03955173019285284,0.037568491485349444
RNF187,-0.000994210318184069,0.9597164401438393,0.9999402028067165,-0.03955284279699301,0.03756737871067665
YTHDF3-AS1,-0.0010019630505635725,0.9594025837565495,0.9999402028067165,-0.03956058340612306,0.037559636909823044
TRAM2-AS1,-0.0010123149185169396,0.9589835155295096,0.9999402028067165,-0.03957091907924227,0.03754929963101793
GNA11,-0.0010311844303855392,0.9582196620449492,0.9999402028067165,-0.03958975904974083,0.037530456691195
CLTCL1,-0.0010331168020785678,0.9581414401885987,0.9999402028067165,-0.03959168839464078,0.03752852703911981
GDF15,-0.0010469213978598006,0.9575826458389755,0.9999402028067165,-0.03960547135906792,0.037514741863546384
IGFBP2,-0.0010487014455938207,0.9575105930397183,0.9999402028067165,-0.039607248616456855,0.03751296431890268
PGP,-0.0010869502961212726,0.9559624402625673,0.9999402028067165,-0.039645437450384007,0.03747476919467646
TMEM62,-0.0010897249880299715,0.9558501387784973,0.9999402028067165,-0.03964820778411762,0.037471998395859386
ATP1B1,-0.0010916236237619565,0.955773294855785,0.9999402028067165,-0.0396501034373438,0.03747010242370774
FLCN,-0.0010948670050308594,0.955642025686758,0.9999402028067165,-0.03965334172304733,0.037466863591909344
ASNS,-0.0011320323808580862,0.9541379204327726,0.9999402028067165,-0.03969044865180741,0.037429750289889846
DOT1L,-0.0011594946688897804,0.9530266095621539,0.9999402028067165,-0.03971786768372917,0.03740232641195952
KIAA1024L,-0.001162205676122861,0.9529169086932601,0.9999402028067165,-0.03972057441767997,0.03739961919332401
EFEMP2,-0.001163358159666546,0.9528702737330568,0.9999402028067165,-0.03972172508442578,0.03739846832018972
RP11-326G21.1,-0.0011936934625072502,0.9516428217082342,0.9999402028067165,-0.03975201252932165,0.037368175369247005
COX19,-0.0011941644753469195,0.9516237640947127,0.9999402028067165,-0.03975248279851778,0.03736770501344174
ZNF48,-0.0012525320018378792,0.9492623776042528,0.9999402028067165,-0.03981075804109843,0.037309418773870374
RP11-890B15.3,-0.0012964853839021683,0.9474844397129125,0.9999402028067165,-0.039854641756077086,0.037265526431340075
S100B,-0.0012972221316702127,0.9474546400721486,0.9999402028067165,-0.03985537733481604,0.03726479070545043
CACFD1,-0.0013069748943816358,0.9470601716711979,0.9999402028067165,-0.03986511461846485,0.037255051466003754
ASPN,-0.0013165170082465945,0.9466742358993594,0.9999402028067165,-0.03987464158050993,0.037245522576226056
PARP8,-0.0013210426613889884,0.9464911978635708,0.9999402028067165,-0.03987916004496548,0.037241003192578934
C17orf70,-0.001329672819365828,0.9461421627790016,0.9999402028067165,-0.03988777649016275,0.037232384985793704
AP000487.5,-0.001341375898723984,0.9456688640530032,0.9999402028067165,-0.039899460964901295,0.037220698103898074
KLC3,-0.0013468086701624814,0.9454491571171244,0.9999402028067165,-0.03990488509617037,0.03721527284801628
SLC25A12,-0.001352569664840636,0.9452161810211017,0.9999402028067165,-0.03991063692619697,0.03720951982046712
CCL8,-0.0013832908321140154,0.9439738887064093,0.9999402028067165,-0.03994130917876483,0.037178841095666396
NEUROD2,-0.0013927968118884314,0.9435895165081214,0.9999402028067165,-0.03995080000825391,0.03716934823404242
RP11-101E13.5,-0.0013928528978172459,0.9435872487248023,0.9999402028067165,-0.03995085600477437,0.03716929222549094
RP11-425A6.5,-0.001410363111990725,0.942879261634397,0.9999402028067165,-0.03996833829351763,0.037151806156933094
ASPHD2,-0.0014131489919391232,0.9427666248345277,0.9999402028067165,-0.03997111972834562,0.03714902411638146
TMEM205,-0.0014213582276624084,0.9424347212678302,0.9999402028067165,-0.03997931586202497,0.03714082619084751
POU6F1,-0.0014413289119967682,0.9416273381813968,0.9999402028067165,-0.03999925465123003,0.037120882999244396
RFNG,-0.0014656401569431389,0.9406445540850666,0.9999402028067165,-0.04002352702730553,0.03709660518102422
SOCS1,-0.0014719138267514822,0.9403909550613334,0.9999402028067165,-0.040029790659370394,0.037090340129803855
RP4-728D4.2,-0.0014724354993040296,0.9403698678906692,0.9999402028067165,-0.040030311497121045,0.03708981917377362
ERRFI1,-0.0014774488861990732,0.9401672177179116,0.9999402028067165,-0.040035316860319796,0.037084812671745425
BCDIN3D,-0.0014980325334902013,0.939335230153797,0.9999402028067165,-0.040055867544142476,0.037064257271615955
RP5-1115A15.1,-0.0014987972973605729,0.9393043197958155,0.9999402028067165,-0.040056631082661165,0.03706349355661059
RP11-175O19.4,-0.00152618076079031,0.9381975908152365,0.9999402028067165,-0.04008397064095019,0.03703614761960832
RP11-288H12.4,-0.0015375036678708497,0.9377399993843129,0.9999402028067165,-0.04009527537663204,0.03702484021261551
CDK5R1,-0.0015391698360485017,0.9376726664386111,0.9999402028067165,-0.04009693887005139,0.037023176324445635
RP11-305E17.6,-0.0015502264166973785,0.9372258608175708,0.9999402028067165,-0.04010797769576775,0.03701213486835876
SULF2,-0.0015522787721483349,0.9371429255957697,0.9999402028067165,-0.04011002675445952,0.037010085319338
FBXL6,-0.0015606858175012362,0.936803205907659,0.9999402028067165,-0.04011842029194208,0.03700168976655387
EML1,-0.001564363058623595,0.936654616146956,0.9999402028067165,-0.04012209162301215,0.03699801755056913
CAHM,-0.0015787899369706444,0.9360716769641096,0.9999402028067165,-0.04013649530446355,0.03698361037722925
RP11-395P17.3,-0.0015893862098778162,0.93564354080701,0.9999402028067165,-0.040147074529476544,0.03697302856707114
DUOX1,-0.0016142024183080357,0.9346409295295015,0.9999402028067165,-0.04017185077833109,0.036948246196197986
TSHZ3,-0.001621709818157639,0.9343376398805103,0.9999402028067165,-0.0401793460802675,0.03694074902354172
C2CD2,-0.0016262107315820026,0.9341558131199943,0.9999402028067165,-0.04018383973854614,0.03693625423954788
PDLIM3,-0.0016301310195230392,0.9339974451170538,0.9999402028067165,-0.04018775370599669,0.03693233928905907
EFCAB4A,-0.0016398693450322228,0.9336040569643178,0.9999402028067165,-0.040197476325754704,0.03692261421710855
WDR24,-0.0016523855990288358,0.9330984757740173,0.9999402028067165,-0.04020997238309721,0.03691011498661825
CD3D,-0.0016537909358391902,0.9330417103209747,0.9999402028067165,-0.04021137545145503,0.03690871156046982
RP11-809N8.4,-0.001666061199045141,0.9325460948308306,0.9999402028067165,-0.040223625901910476,0.03689645797315469
RP11-467D6.1,-0.001670805290058383,0.9323544804263315,0.9999402028067165,-0.04022836232954952,0.03689172032648586
RPA4,-0.0016962029246310835,0.9313287338114487,0.9999402028067165,-0.04025371890854761,0.03686635716242498
DCAF15,-0.0016986979073620127,0.9312279738507052,0.9999402028067165,-0.040256209855430714,0.03686386556328734
AP4B1-AS1,-0.0017050383818762844,0.930971918535572,0.9999402028067165,-0.04026254007152892,0.036857533685307295
LPP-AS2,-0.0017493002954138933,0.9291846346341386,0.9999402028067165,-0.04030673028636349,0.036813331696647765
RP11-350N15.5,-0.0017500063680567473,0.929156126482848,0.9999402028067165,-0.0403074352140357,0.03681262657871276
PTPRJ,-0.0017509613949736205,0.9291175667821618,0.9999402028067165,-0.04030838869221547,0.036811672843063255
SPOCK1,-0.0017590421449101112,0.9287913090318839,0.9999402028067165,-0.04031645633504325,0.036803603016089315
STXBP5-AS1,-0.0017773567831106095,0.9280519056020018,0.9999402028067165,-0.0403347412479914,0.036785313115650815
CRIM1,-0.0017842552531000947,0.9277734148013376,0.9999402028067165,-0.04034162851484465,0.03677842395679438
AC062017.1,-0.0017857244653441881,0.9277141039359551,0.9999402028067165,-0.04034309534061035,0.036776956727129696
DHX32,-0.0017881637393017632,0.9276156333796479,0.9999402028067165,-0.040345530652026874,0.03677452074440178
MT1A,-0.0018030608439692415,0.9270142792741485,0.9999402028067165,-0.040360403546769424,0.03675964372994673
MICALL1,-0.0018040862764814088,0.926972886983841,0.9999402028067165,-0.04036142731217863,0.03675861967970249
NOP9,-0.0018147005124087552,0.9265444476550346,0.9999402028067165,-0.04037202428719336,0.036748019746850956
CYP4F3,-0.0018221120999875524,0.9262452945396678,0.9999402028067165,-0.0403794238168761,0.03674061814151573
TCP11L2,-0.0018365113232671492,0.9256641300549728,0.9999402028067165,-0.040393799602000416,0.03672623829963202
ZNF432,-0.0018387688077360956,0.9255730197127607,0.9999402028067165,-0.040396053410429816,0.03672398385229555
PELI3,-0.001841880492801025,0.9254474360885079,0.9999402028067165,-0.04039916002785003,0.03672087635292821
B3GALT6,-0.0018508309453132267,0.9250862176470748,0.9999402028067165,-0.040408095899630465,0.03671193793600096
RP11-206L10.3,-0.0018523456213589827,0.9250250905395072,0.9999402028067165,-0.04040960810758351,0.03671042529611465
SMAGP,-0.0018679850163314706,0.9243939643579283,0.9999402028067165,-0.04042522200857704,0.03669480691464712
CEBPE,-0.0018869071003373963,0.9236304292015811,0.9999402028067165,-0.04044411322227594,0.03667591022966867
IL2RB,-0.0019124981459127507,0.9225979031702682,0.9999402028067165,-0.04046966247366124,0.036650353490968055
AC016700.5,-0.001915952727154724,0.9224585305707632,0.9999402028067165,-0.04047311140916783,0.03664690353700852
PPP1R3D,-0.0019162640307357744,0.922445971368119,0.9999402028067165,-0.04047342220394813,0.03664659265036183
RP11-1055B8.4,-0.001916677188015974,0.9224293030191741,0.9999402028067165,-0.04047383468594434,0.036646180046418925
SPAG8,-0.001929595735902703,0.9219081364710264,0.9999402028067165,-0.04048673211250991,0.03663327879357755
UBOX5,-0.0019444180621672959,0.9213102080265584,0.9999402028067165,-0.04050153018902185,0.03661847629525632
SLC7A8,-0.0019495483933830299,0.9211032622542046,0.9999402028067165,-0.040506652122927554,0.03661335282298316
TPST1,-0.0019537425691324656,0.9209340828074031,0.9999402028067165,-0.04051083943215782,0.036609164253086926
MYLPF,-0.0019602034616099696,0.9206734783578694,0.9999402028067165,-0.04051728974449776,0.03660271199346063
CYP46A1,-0.001964018904694254,0.9205195838870741,0.9999402028067165,-0.04052109893803303,0.03659890164694725
ATHL1,-0.0019711719805427857,0.9202310752652949,0.9999402028067165,-0.04052824029439826,0.0365917581229722
RP11-539L10.3,-0.0019776676418329538,0.9199690915651334,0.9999402028067165,-0.04053472530988969,0.03658527113226138
PARP10,-0.001980662249599776,0.9198483156484001,0.9999402028067165,-0.04053771500867244,0.036582280520681194
RP11-529G21.2,-0.001984629512910116,0.9196883142794787,0.9999402028067165,-0.04054167576748612,0.0365783185504645
CTD-2035E11.5,-0.0019963882822848843,0.9192140973614673,0.9999402028067165,-0.040553415250740944,0.03656657546243215
APCDD1,-0.0020084766870706824,0.9187266165763803,0.9999402028067165,-0.04056548381765918,0.03655450316748435
C8orf82,-0.0020206512017361964,0.9182356941481884,0.9999402028067165,-0.04057763834177448,0.036542344866036816
CTD-2260A17.2,-0.0020213564057710224,0.9182072586096635,0.9999402028067165,-0.04057834238751481,0.03654164060079655
CCBE1,-0.0020323419373660797,0.9177643088298564,0.9999402028067165,-0.04058930987047934,0.036530669688614924
RP2,-0.002043035018107687,0.9173331755121648,0.9999402028067165,-0.04059998537414798,0.03651999082916917
FASTKD5,-0.002044330830743122,0.9172809314118964,0.9999402028067165,-0.04060127905615442,0.036518696739305474
LMO2,-0.0020489850648445426,0.9170932866472412,0.9999402028067165,-0.040605925636504676,0.036514048691901675
NMNAT1,-0.0020529537251362533,0.9169332858080826,0.9999402028067165,-0.04060988776913391,0.03651008530568228
MIR4519,-0.002071969938685961,0.9161666733191585,0.9999402028067165,-0.040628872687942436,0.036491094346519114
