,TAM_corr,TAM_pval,TAM_qval,TAM_ci_low,TAM_ci_high
SLC40A1,0.04128482860182732,0.22200356494986906,0.4584839133668317,-0.02498326248233692,0.1071916792475965
IFI44L,0.04117272430849801,0.22326274902274756,0.45965860092918615,-0.025095487250613602,0.10708067301558646
RELL1,0.04093476988715785,0.2259523897667024,0.46368885984356883,-0.02533369185882445,0.10684504391176322
EAF1,0.04084363856254717,0.2269885492616861,0.4641658004606371,-0.025424917006710294,0.10675480117213168
SDPR,0.04083300298972273,0.22710969522538316,0.4641658004606371,-0.025435563457354867,0.10674426923174885
PVRL1,0.040650237638978355,0.22919869912708746,0.4675231796447472,-0.02561851338763364,0.10656328242567083
VENTX,0.04046743003303725,0.23130179829275654,0.4693079965360277,-0.02580150117531866,0.10638224940625021
HAL,0.04034141562027834,0.23275946415663407,0.47128982411880455,-0.02592763720673193,0.10625745572134881
COL6A2,0.04026112027233576,0.23369166160321386,0.4726890162459228,-0.026008008948442296,0.10617793712802558
ITGA10,0.040208448870329296,0.2343045881438377,0.4734401987236308,-0.02606072999721515,0.10612577479642311
SYNPO2L,0.040168778062419065,0.23476697897733545,0.473885971983087,-0.026100437954467055,0.10608648716832485
SLC35D2,0.039997341495858346,0.2367726035342701,0.476952007119393,-0.026272032656648514,0.10591670413884202
HIST1H1C,0.03951155142594812,0.2425213664550805,0.485042732910161,-0.02675824961562702,0.10543557872569169
CCDC71L,0.039280379195892,0.24529113983952178,0.48809201429996213,-0.02698961397843071,0.10520661542068356
LIF,0.039183595650439045,0.24645729480423972,0.4884290170033467,-0.027086475854548542,0.10511075459738431
XRCC4,0.039158284607682066,0.24676290855056615,0.48854070783748454,-0.0271118071772332,0.10508568466482093
GPD2,0.038960298225803436,0.24916260113849809,0.4909693481096572,-0.027309949254832076,0.10488958138796939
TLE3,0.03859928639216434,0.2535800348909384,0.49652034803820105,-0.027671231582564296,0.10453199004233331
AGAP3,0.038091388912618374,0.25988644894500024,0.5043340989427728,-0.02817948030181196,0.10402887588645743
PARP6,0.03791660580623162,0.262081523118171,0.5061771562800291,-0.028354376356173838,0.10385573106346453
MFI2,0.03789468423135144,0.2623577320896082,0.5061771562800291,-0.02837631181080702,0.103834014682615
FBLIM1,0.03783046461473141,0.2631680452017692,0.5071871864262218,-0.028440571721027076,0.10377039582342548
NT5E,0.03687554844613051,0.27542054208147393,0.5261445053408275,-0.029396022413811174,0.10282434897472147
METTL7B,0.03676161540437751,0.276907934414221,0.5263352126584773,-0.02951001114493978,0.1027114661826788
DNAJA4,0.036576031123859314,0.2793424061866723,0.52746735657599,-0.029695682446772537,0.10252758900534387
VNN3,0.03645554103924198,0.28093073108443656,0.5284301659553701,-0.029816226581307816,0.10240820483968432
NPPA-AS1,0.036394027180904114,0.2817439736085582,0.5289408791380696,-0.029877767290494406,0.10234725485407106
CRIM1,0.03637379154855893,0.2820118462751443,0.5289408791380696,-0.029898011645885948,0.10232720460535777
MARK4,0.03633085616048081,0.282580781477095,0.5295012731310766,-0.029940965362212888,0.10228466238150703
NDST1,0.03619458683965102,0.28439162002194307,0.531877457292947,-0.03007729123247893,0.1021496392963584
RP11-467D6.1,0.0355185208593359,0.29349133496167223,0.5442223429752863,-0.030753601311373162,0.10147972026167518
PELI2,0.03542757075243165,0.2947302162540971,0.5460030471247924,-0.03084457962584101,0.10138959252840964
