,TAM_corr,TAM_pval,TAM_qval,TAM_ci_low,TAM_ci_high
COL5A2,-0.036946783324270975,0.06039726957433522,0.354841704877105,-0.07539951245185093,0.001615667286138533
SLC20A1,-0.03704983214798959,0.05968346897645591,0.35329050441884197,-0.07550211508677657,0.0015124774605608836
SLC27A3,-0.03708867186666622,0.059416254033197266,0.3527617717000903,-0.07554078642294623,0.0014735843843422403
CLIC3,-0.03722091580652607,0.05851385194938837,0.34844735259951093,-0.07567245617596904,0.0013411578944670518
PLAC8,-0.037461510705616416,0.05690126205481432,0.34089185092053415,-0.07591200300277356,0.001100227408552124
CTSG,-0.03755725527063774,0.05626989312074834,0.33813090320740596,-0.07600732925364852,0.001004348051722765
FGD2,-0.037855851422425944,0.05433818163738263,0.3285140676430785,-0.07630461630571751,0.0007053269746909536
CTB-58E17.1,-0.03792839626462429,0.05387730717676092,0.3267238536132015,-0.07637684206601579,0.0006326778544060222
MARCKSL1,-0.03800173674589486,0.05341469699284437,0.32491209857917297,-0.07644985955568917,0.0005592315376079524
ADAM19,-0.03819663949914147,0.05220139394231525,0.3191905350540535,-0.0766439019527515,0.00036404550397117714
NPLOC4,-0.03828386960081573,0.05166587946296485,0.31719330952030744,-0.07673074605254634,0.00027668766639259114
ANKRD13D,-0.03833739197697174,0.051339579773105576,0.3161689027641874,-0.07678403129808532,0.00022308662308987516
FSTL1,-0.038409851835724894,0.05090057563797755,0.3144418738009641,-0.07685616977387608,0.00015051990985030588
PTPRCAP,-0.03842604878300689,0.05080287586718193,0.3144418738009641,-0.07687229482740236,0.00013429902185711152
AMFR,-0.0385331100629395,0.05016102367961637,0.31181601867297576,-0.07697888038617721,2.7078984266773032e-05
CWF19L2,-0.03856442434625153,0.04997457763358618,0.3116339227905704,-0.07701005536002409,-4.2819015512467795e-06
MNT,-0.03878326084433736,0.04868776030855647,0.30553110345527684,-0.07722791621057325,-0.00022344619340568136
DHX57,-0.038924035067319625,0.04787475337148717,0.3013829712243145,-0.07736806087374046,-0.00036443323911044065
WWP2,-0.03904673249051869,0.04717547237101707,0.29887847192245,-0.07749020833971412,-0.00048731740680595066
PDK4,-0.039472869811134084,0.04481314657622775,0.2866595795505149,-0.07791442665344364,-0.000914112350916242
TINCR,-0.03967625689718588,0.043721281712120204,0.28058026419137333,-0.0781168929273027,-0.0011178182602463865
MSANTD2,-0.03997007863278828,0.04218362748051413,0.2724760042145261,-0.07840937881884426,-0.001412106232495933
FOLR3,-0.04027490131316427,0.040636971983726684,0.26495473755657717,-0.07871280864636111,-0.0017174196644288335
