,4.0_2_corr,4.0_2_pval,4.0_2_qval,4.0_2_ci_low,4.0_2_ci_high
RP11-490O6.2,-0.02270481802455515,0.19559708313295154,0.3320983399868706,-0.05703737318621062,0.011681373851941783
CCDC157,-0.02275187172294022,0.1946721686961257,0.3307414752395417,-0.05708429792089578,0.011634302232251233
GK5,-0.022770670325992746,0.1943035504477595,0.3303285957838445,-0.05710304495876057,0.01161549642678338
DUT,-0.022778397792996924,0.1941521725703068,0.33028474376449346,-0.057110751222046306,0.01160776599205616
ATMIN,-0.02279415930809447,0.19384367922615475,0.32997338276037996,-0.057126469475784085,0.011591998411028462
AC002117.1,-0.022802322256834994,0.1936840507834494,0.32991519012983933,-0.05713461001261152,0.011583832313998106
METTL7A,-0.022827950200190846,0.1931835169906111,0.32927585851283675,-0.05716016756309675,0.011558194456640122
NOP9,-0.02285897345463552,0.19257887990496303,0.3284581414721484,-0.0571911055450392,0.011527159140563768
PYGO2,-0.022868158391886693,0.1924001342727697,0.3283662252676083,-0.057200265223333185,0.011517970619560345
VAV2,-0.022877860282028754,0.19221146075382445,0.32825723492373915,-0.05720994042659933,0.011508264937656245
RIN3,-0.022893983056049703,0.19189822046910932,0.3279352305612459,-0.05722601883763122,0.011492135848087255
SYNJ2,-0.02290231797169641,0.19173643328104117,0.3278717942322096,-0.05723433081216631,0.011483797660504854
DGCR2,-0.02291880404420139,0.19141672113750385,0.32753804592819463,-0.05725077149421038,0.011467305102180697
MANEA,-0.02294258005109233,0.19095632684231245,0.3269629815073449,-0.05727448200675646,0.011443519708575597
ADO,-0.022943695632032857,0.1909347449577402,0.3269629815073449,-0.05727559451372163,0.011442403686250484
HERC4,-0.022949791121528028,0.19081685409065974,0.3269629815073449,-0.057281673205633134,0.011436305783534814
AL627309.1,-0.022997023422591915,0.18990516422741,0.32579946635230805,-0.05732877526047807,0.011389054696385771
PISD,-0.02302239965788746,0.18941667202377743,0.325173529649174,-0.05735408145599684,0.01136366830457868
WIZ,-0.023027014230083156,0.18932794111066475,0.325173529649174,-0.05735868328698391,0.011359051880696577
FCHSD1,-0.023090415643130694,0.18811193104116875,0.32335580303155154,-0.05742190949586251,0.011295624878183063
SNAPC4,-0.023112618385084452,0.18768745705903045,0.3228371563539896,-0.057444050817406174,0.011273413109556015
ZCCHC24,-0.02311293835183132,0.18768134507524825,0.3228371563539896,-0.05744436989876826,0.011273093012476487
ZMAT3,-0.023113544737026682,0.1876697623478658,0.3228371563539896,-0.05744497460600684,0.011272486380261765
ENTHD2,-0.023154344405936323,0.18689164768101818,0.32210028401119123,-0.05748566131837879,0.011231670032900232
RP11-1017G21.5,-0.023176023492002866,0.18647916314341473,0.3218111542435569,-0.05750728033808791,0.011209982038044556
MKL1,-0.023190323264165646,0.18620745184959409,0.321553249090238,-0.057521540472173414,0.01119567637183494
AL357673.1,-0.02322689156466292,0.18551394442201163,0.3205661457489426,-0.05755800734390192,0.011159092934676306
TYW5,-0.023234676436149765,0.18536655330953156,0.3205220481289073,-0.05756577061081788,0.01115130482892512
DDR1-AS1,-0.023237268549423346,0.18531749599574043,0.3205220481289073,-0.057568355529538796,0.011148711637819123
BTRC,-0.023240328253333206,0.1852596015965573,0.3205220481289073,-0.05757140674048017,0.01114565066105174
ZSCAN29,-0.0232712329824432,0.18467558500190795,0.3199583587318959,-0.05760222564987985,0.01111473303923717
