,4.0_1_corr,4.0_1_pval,4.0_1_qval,4.0_1_ci_low,4.0_1_ci_high
GRAMD1B,-0.003075193245924818,0.8592532310592804,0.9196112377096847,-0.03704832460841884,0.030905038281332904
FAM193B,-0.0030804427834464423,0.8590154805905014,0.9196112377096847,-0.03705356698918015,0.03089979370722437
AIFM3,-0.0030876259327547,0.8586901779487802,0.9196112377096847,-0.03706074034258102,0.030892617346518284
ZNF446,-0.0031445568688508326,0.8561128041208805,0.9178869444916086,-0.0371175935161683,0.030835740090411567
RP1-197B17.3,-0.0032095532826130475,0.8531721659738072,0.9162281733405933,-0.03718250088184355,0.030770804692512938
SLC2A13,-0.0032153058121828122,0.8529120013765168,0.9162281733405933,-0.03718824551637459,0.030765057549356132
RNF44,-0.003249302419800599,0.8513747941046524,0.9150452425399411,-0.03722219541962302,0.03073109272877398
METTL7A,-0.0032548549675118126,0.8511237808324437,0.9150452425399411,-0.03722774033182176,0.030725545365273617
PANX1,-0.0032635613646909895,0.8507302222737927,0.9150452425399411,-0.03723643475230235,0.030716847092724698
ZNF821,-0.00327384481467881,0.8502654234730771,0.9149746578290477,-0.037246704049540176,0.030706573232410675
SCO2,-0.0032887739606310288,0.849590737730359,0.9146228572373493,-0.03726161263626468,0.030691657995626336
AP001816.1,-0.003299556935383181,0.849103496350934,0.9145263182640995,-0.03727238075215882,0.030680885057730003
SHROOM1,-0.0033192956466177445,0.8482117288642033,0.914261002833137,-0.03729209224315871,0.030661164698950034
FAM65A,-0.003325631119250098,0.8479255421351795,0.914261002833137,-0.0372984189733928,0.030654835111239682
C2,-0.003367452216403932,0.8460368989188609,0.9126649073653011,-0.03734018229276327,0.03061305279268003
LATS2,-0.003381933356167354,0.8453831352190289,0.9126649073653011,-0.037354643398500476,0.030598585052867527
GRK5,-0.0034755140310658854,0.8411609383099954,0.9088961658813837,-0.037448094265534186,0.030505090628421584
SIPA1,-0.00354505414887056,0.8380263567379501,0.9058813473986062,-0.037517537537837924,0.030435614218514363
MS4A3,-0.003661274156071663,0.832793392107322,0.9013360581243854,-0.03763359495806579,0.030319499951181043
HDAC4,-0.0036864933007812978,0.8316588342639899,0.9008370810895949,-0.03765877870122682,0.03029430363037968
SIK2,-0.003688545665393039,0.8315665179596051,0.9008370810895949,-0.037660828182918736,0.030292253121305058
RP11-293M10.5,-0.003712698093702057,0.8304803054271062,0.900314593270111,-0.037684946663272684,0.03026812250765142
RNF169,-0.0037269738795967814,0.8298384293757504,0.8999897192817415,-0.03769920236492443,0.030253859597129104
SEC24B,-0.003743678529545461,0.8290874894588649,0.8995462447511612,-0.037715883495965864,0.03023716999558225
SFXN3,-0.003766825406877569,0.828047204056142,0.8987883395244133,-0.03773899775291917,0.03021404393882195
CH25H,-0.0037743206272061254,0.8277104124000677,0.8987883395244133,-0.03774648240260914,0.030206555452632265
NAF1,-0.0037767768994393224,0.8276000486809705,0.8987883395244133,-0.03774893520988998,0.030204101386426034
XXYLT1,-0.003798377319361562,0.8266296585940527,0.8987883395244133,-0.03777050514144641,0.030182520348628707
PPP2R5B,-0.0038238122565398716,0.82548734363242,0.8987883395244133,-0.037795904137363674,0.03015710819368284
EML3,-0.003848701843196544,0.8243698783761984,0.8987883395244133,-0.0378207585108835,0.03013224085825917
ARIH1,-0.003878885932785267,0.8230151837562809,0.8977726807461712,-0.03785089984041667,0.030102083696738273
POMZP3,-0.0038829061484554946,0.8228347918067148,0.8977726807461712,-0.03785491435621477,0.030098067062945946
ZER1,-0.0038843095281511147,0.822771822661784,0.8977726807461712,-0.03785631574593683,0.03009666493335635
NFE2,-0.00389805508869292,0.8221551246377995,0.8977726807461712,-0.03787004180839434,0.030082931610049164
REPS2,-0.003960491357461006,0.8193552932560293,0.8964743822036152,-0.037932389349923906,0.030020550764812175
TYSND1,-0.0040169041285414995,0.8168275504449989,0.8947340515078497,-0.03798872172621991,0.029964187842683124
PRDM10,-0.004042134279641366,0.8156976523989429,0.8938686774205082,-0.03801391585153041,0.029938979916183897
COG1,-0.004076090670111672,0.8141775663679498,0.8925748226543176,-0.03804782368795421,0.029905053368802365
TMEM203,-0.004130015921841489,0.8117649963381521,0.8914162590268644,-0.038101671671512634,0.029851175349198466
GAS2L1,-0.004155913166892082,0.8106070086102576,0.8912610504368634,-0.03812753173890945,0.029825300716878514
SRF,-0.004161818094582768,0.8103430293826663,0.8912610504368634,-0.0381334281832138,0.029819400938825246
MINK1,-0.004168746223769358,0.8100333355160089,0.8912610504368634,-0.038140346356003066,0.029812478848582777
RP11-383J24.6,-0.00418244831153309,0.8094209269170328,0.891074523981497,-0.038154028742940986,0.02979878869472607
PXN,-0.0041892353240145855,0.8091176276368004,0.891074523981497,-0.03816080599235639,0.029792007588708203
UBQLN2,-0.004282962646047771,0.8049320729478577,0.8879913388644572,-0.038254398168757774,0.02969836151392542
RP5-864K19.4,-0.004305524169947309,0.8039253781971122,0.8872529352322304,-0.03827692707214405,0.029675819458336146
THBS3,-0.004314305938774044,0.8035336236037819,0.8871928757673998,-0.03828569613453878,0.029667045257941102
COLGALT1,-0.004328806699064088,0.802886852876518,0.8871928757673998,-0.03830017590207617,0.029652556983444198
PINK1,-0.0043696257995073625,0.801066943063309,0.885957132151599,-0.038340935832100874,0.029611772953374815
LILRB5,-0.004378109055953329,0.8006888541399385,0.8859115214085141,-0.03834940677722763,0.029603296971251816
FZD2,-0.004396870675572056,0.7998528362984392,0.8857317724062715,-0.038368141151720894,0.029584551422213026
PIK3CD,-0.004397931145580681,0.799805588584322,0.8857317724062715,-0.03836920008103008,0.029583491859854052
DDX58,-0.004451047912211204,0.7974399878818728,0.8849228557507701,-0.03842223957956748,0.029530420457824853
BLOC1S4,-0.004460837361666122,0.7970042085019291,0.8849228557507701,-0.038432014767580104,0.029520639348182113
GBA2,-0.004486794006775084,0.7958490495012462,0.8842767216680514,-0.03845793356711674,0.029494704784513433
EPHA1-AS1,-0.004536142311896653,0.7936541167469795,0.8831914263237056,-0.03850720979485854,0.0294453983340511
RP11-334C17.5,-0.00454128203978684,0.7934256035322256,0.8831914263237056,-0.038512342006240756,0.029440262955901325
RP11-561P12.5,-0.0045481588528104595,0.7931198869284306,0.8831914263237056,-0.03851920875958251,0.029433391959903688
AP5Z1,-0.004565819263777531,0.792334918801046,0.8829834052740471,-0.03853684332148224,0.029415746472984755
TRMT1,-0.004690320044263253,0.7868071314854403,0.8804670280310543,-0.038661161273143396,0.029291350301761727
GOLPH3,-0.004704433961025648,0.7861811503135516,0.8804670280310543,-0.038675254397319565,0.029277248177505186
PIK3CB,-0.004713590634798957,0.78577510688083,0.8804670280310543,-0.03868439757427635,0.029268099147110895
TM6SF1,-0.0047235210448436735,0.7853348187221025,0.8804670280310543,-0.03869431334059791,0.029258177019872756
FAR2,-0.004752496333857754,0.7840505236523103,0.8801837896395506,-0.03872324586341753,0.02922922586043748
NISCH,-0.00481182390823286,0.7814227365779575,0.8778905583938608,-0.038782485695313645,0.029169947514053638
TBC1D9,-0.00481736869262604,0.7811772691822233,0.8778905583938608,-0.03878802226704985,0.02916440731831933
AP4E1,-0.004852854260623527,0.779606841318767,0.8773495903587322,-0.038823455226212444,0.029128951067430704
LIMK2,-0.0048785171734393945,0.7784716784171192,0.877180074922229,-0.03884908003945902,0.029103309303258326
CD300LB,-0.004919840701489806,0.776644783486882,0.8762658861306305,-0.038890342124044255,0.029062019735674488
FZR1,-0.004982033696275694,0.7738975875404376,0.8747767586631032,-0.038952442426419875,0.02899987763368125
RAB8B,-0.005003823759844583,0.7729357415473572,0.8743316130191611,-0.03897419995201367,0.028978105338876764
RAB37,-0.005029663940930744,0.7717955690317454,0.8734175329404004,-0.03900000150554526,0.02895228618744289
AMPD2,-0.0050918818790753745,0.769052288160957,0.8710626691917817,-0.03906212625049595,0.028890118698420727
MXI1,-0.005124245493483124,0.7676264677755615,0.8709347835834911,-0.03909444128520534,0.02885778122196008
TAF10,-0.005220065785783371,0.7634096057022569,0.8672860747286979,-0.03919011732895624,0.02876203790029783
DGCR2,-0.005241936934987538,0.7624480770476287,0.8665680391682211,-0.03921195546586569,0.02874018423237261
EAF1,-0.0052428807205248595,0.7624065933215549,0.8665680391682211,-0.03921289782612352,0.028739241200457646
STK11,-0.0053012857847375425,0.7598407530930787,0.865100078196882,-0.0392712145710073,0.028680882655582687
PDK4,-0.005397169045219882,0.7556341617985842,0.8614294952450267,-0.03936695233635922,0.02858507526329526
PGP,-0.005434979945099692,0.7539773023411682,0.8602864664456713,-0.039404705689777005,0.028547294109859983
ACVR1B,-0.005480616743270674,0.7519790220923852,0.8591245995234462,-0.03945027290165319,0.028501693085577474
SIGLEC14,-0.005490201651205093,0.7515595421042124,0.8591245995234462,-0.03945984317671289,0.028492115673111752
RCAN1,-0.005536410290311591,0.7495382691788586,0.8578266527155779,-0.03950598118359138,0.028445943081956283
C15orf39,-0.00553904253375972,0.7494231803403043,0.8578266527155779,-0.03950860939916244,0.028443312887589438
GTPBP2,-0.005544414366402162,0.7491883265194208,0.8578266527155779,-0.03951397301033115,0.02843794523521329
RAE1,-0.005550162071134272,0.7489370655003844,0.8578266527155779,-0.039519711916157635,0.028432202001074314
MVB12B,-0.005564837476432766,0.7482956507648345,0.8578266527155779,-0.03953436484536464,0.028417538000201054
CUL9,-0.005581143628763277,0.747583165476672,0.8578266527155779,-0.03955064600690058,0.028401244502413183
STK11IP,-0.005583619630497664,0.7474749972355117,0.8578266527155779,-0.03955311821233954,0.028398770420624032
UBR2,-0.005622878993634897,0.7457605522486783,0.8572335019292063,-0.03959231732602556,0.028359541444406212
ARAP3,-0.00562800840881307,0.7455366448716049,0.8572335019292063,-0.039597438861614834,0.028354415991686244
PIK3R4,-0.005668916416101211,0.743751713510066,0.8556723563129806,-0.03963828396388794,0.028313539521762174
MIER2,-0.005714328035737372,0.7417718876892432,0.8541789030758515,-0.03968362562026303,0.02826816277836682
INTS1,-0.005797393707096471,0.7381548697638576,0.851841732110112,-0.03976656295479686,0.028185160539259943
RP11-802E16.3,-0.00586267234184586,0.7353164268242449,0.8504319272417608,-0.03983174040532047,0.028119931425035976
ANKRD35,-0.005879336341858637,0.7345924200517573,0.8499683522816198,-0.03984837852922124,0.0281032800200033
LINC00877,-0.005889182560849681,0.734164738583962,0.8499683522816198,-0.039858209450000744,0.028093441234114964
RFX1,-0.005925069485803198,0.7326066485249765,0.84916504434583,-0.039894040561258774,0.028057581345167944
KLF13,-0.005940235641983265,0.7319485153273857,0.8488233179868404,-0.03990918310377825,0.028042426588368474
NFIA,-0.005944425078144579,0.7317667500465448,0.8488233179868404,-0.039913366014249455,0.02803824029837119
RCBTB1,-0.006009052513376656,0.7289646985701814,0.8469865361381568,-0.039977892631482534,0.02797366124573273
RP11-63P12.6,-0.006016950795351523,0.7286224999174198,0.8469865361381568,-0.03998577857280662,0.027965768857264345
XRCC4,-0.00602704971745581,0.7281850357037967,0.8469865361381568,-0.03999586170971101,0.027955677464558775
RCN3,-0.006075907058788588,0.7260698894938018,0.845802683721378,-0.040044642586495045,0.027906856451713508
RELB,-0.0061152393876323504,0.7243686174883242,0.8451594790675454,-0.04008391324033505,0.027867553251121988
ARHGEF11,-0.006123309072304322,0.7240197409004211,0.8451594790675454,-0.040091970258375374,0.027859489529607883
RNF135,-0.0061714281335494316,0.7219406015258645,0.8431189085315379,-0.040140013697529356,0.027811405934510286
OTOA,-0.006173177953735924,0.7218650334556441,0.8431189085315379,-0.040141760764805225,0.0278096574010652
AP3S2,-0.006305496415390626,0.7161586093230886,0.8374820553667065,-0.04027387045432005,0.027677435638205107
CEACAM4,-0.006311786352641426,0.7158877378353576,0.8374820553667065,-0.040280150437735106,0.027671150268055306
IL1R1,-0.006341274610285845,0.7146183248385075,0.8367970589159728,-0.040309591994382186,0.027641683385900884
ALOX15B,-0.006359165420204289,0.7138485439020807,0.8366406731116186,-0.040327454441606986,0.027623805515912144
GALC,-0.006436958922924859,0.7105047457056037,0.8342086969668473,-0.040405124364124544,0.027546068026303758
HAP1,-0.0064401706600822495,0.7103668147133622,0.8342086969668473,-0.04040833099039805,0.02754285859283575
RHOB,-0.006448135817096954,0.7100247846741385,0.8342086969668473,-0.04041628346932361,0.02753489914598244
DNMBP,-0.00652326662427869,0.7068014899775956,0.8313452230058482,-0.040491294479547024,0.027459821987497936
ZBTB16,-0.00657941695999432,0.7043959260002486,0.8295356395677773,-0.04054735503288443,0.02740371149674582
SMARCD3,-0.006637130333034691,0.7019264752852938,0.8278325695068712,-0.040604975901434616,0.027346038854648962
BCL2L15,-0.006667922377033767,0.700610223176857,0.8266509138425904,-0.04063571849872057,0.027315268449439274
ISG15,-0.00676002105351075,0.6966786995553157,0.8223810501932138,-0.04072766889675542,0.027223234109979233
ST6GALNAC2,-0.006764676284514069,0.6964801912364231,0.8223810501932138,-0.04073231661758291,0.0272185821156662
RP11-474G23.3,-0.006799244726690144,0.6950067747008271,0.8211445720858828,-0.040766829245311303,0.027184037662197996
CDKN2D,-0.006812637885397956,0.6944362247695539,0.8211445720858828,-0.04078020075754662,0.027170653775833144
UBA1,-0.006836858302117485,0.6934048719877275,0.8210962689453954,-0.040804381997519554,0.027146450096437458
MYO15B,-0.006853182160088087,0.6927100901076131,0.8206430346770371,-0.040820679429054194,0.027130137496460396
MAP3K11,-0.006868851575901421,0.692043405749337,0.8205924964475908,-0.04083632346089597,0.027114478870269316
PDP1,-0.006976946041577645,0.687450846034898,0.815674952926328,-0.04094424236315635,0.027006458381768555
RMDN2,-0.0069887742344212035,0.6869490021516989,0.8156550228708659,-0.0409560512969391,0.02699463823567351
NAPRT1,-0.007000594904471076,0.6864476151560921,0.8154278355286912,-0.040967852710696626,0.026982825597760465
NSF,-0.007043812563376117,0.6846156645260648,0.8136191584742659,-0.04101099988582903,0.026939637224440614
