Term,tag %,gene %,fdr,es,nes,lead_genes
MAFB human tf ARCHS4 coexpression,61/116,11.87%,0,0.693494816,2.597669226,PFKFB3;IL1B;CD300E;CD163;ITGAX;CXCL3;MMP19;C5AR1;TLR2;PLAUR;PPIF;NFKB1;ICAM1;EHD1;SLC43A2;CXCL16;TNFRSF1B;THBD;NLRP3;SLC11A1;ATP13A3;OLR1;SLC16A6;MS4A7;SIGLEC1;LHFPL2;PDE4A;C3AR1;CEBPB;DMXL2;CECR1;CTSS;CD14;CTSL;SLC15A3;TNFAIP2;STK40;INSIG1;BCL3;CLEC5A;C1QA;GCH1;MSR1;MYO9B;MPEG1;FOSL2;C1QC;CTSB;RAB20;IFNGR2;SDC2;VSIG4;TMEM127;CYP1B1;SLC2A6;GPNMB;LILRB5;IER3;CYP27A1;MOB3C;RELB
ATF3 human tf ARCHS4 coexpression,69/127,11.87%,0,0.686513307,2.586361548,PFKFB3;BCL2A1;IL1B;CXCL2;CD163;CXCL3;C5AR1;MAP3K8;PLAUR;CD83;PPIF;DUSP2;SOD2;KDM6B;NFKB1;ICAM1;EHD1;SLC43A2;CXCL16;GADD45B;TNFRSF1B;THBD;ATP13A3;MAFB;NFKBIZ;OLR1;PTGS2;CDKN1A;SOCS3;IL1RN;ARL5B;CCL3;MS4A7;SIGLEC1;TNF;NR4A3;ETV3;TNFAIP6;LHFPL2;C3AR1;CEBPB;CTSL;SLC15A3;TNFAIP2;NFKBIA;INSIG1;TNFAIP3;BCL3;C1QA;GBP1;GCH1;MSR1;MYO9B;FOSL2;C1QC;B4GALT5;CTSB;RAB20;BTG2;MAP2K3;IL10;VSIG4;RSAD2;SLC2A6;GPNMB;LILRB5;IER3;CYP27A1;RELB
NFKB2 human tf ARCHS4 coexpression,49/109,11.87%,0,0.668621089,2.558909773,PFKFB3;BCL2A1;IL1B;ITGAX;CXCL3;MMP19;C5AR1;TLR2;PLAUR;CD83;PPIF;DUSP2;SOD2;KDM6B;NFKB1;ICAM1;EHD1;SLC43A2;GADD45B;TNFRSF1B;PTGS2;SOCS3;IL1RN;SIGLEC1;TNF;TNFAIP6;C3AR1;CEBPB;SLC15A3;TNFAIP2;STK40;INSIG1;TNFAIP3;BCL3;MX2;OAS2;C1QA;MOB3A;MYO9B;FOSL2;C1QC;IL4R;IFNGR2;MAP2K3;IL10;SLC2A6;IER3;MOB3C;RELB
SMAD7 human tf ARCHS4 coexpression,67/128,14.31%,0,0.67361071,2.549935956,PFKFB3;CD163;CXCL3;MMP19;C5AR1;MAP3K8;PLAUR;CD83;PPIF;DUSP2;NFKB1;ICAM1;EHD1;SLC43A2;CXCL16;GADD45B;TNFRSF1B;THBD;ATP13A3;MAFB;OLR1;PTGS2;CDKN1A;SOCS3;IL1RN;MS4A7;SIGLEC1;TNF;NR4A3;ETV3;LHFPL2;PDE4A;C3AR1;CEBPB;CD14;CTSL;SLC15A3;TNFAIP2;INSIG1;TNFAIP3;BCL3;GRASP;CLEC5A;ZDHHC5;C1QA;MYO9B;ATF3;FOSL2;C1QC;CTSB;RAB20;IFNGR2;VSIG4;MESDC1;TMEM127;CYP1B1;SLC2A6;LILRB5;IER3;RELB;FURIN;CD68;NPL;N4BP1;SGK1;PPARD;KLHL21
BACH1 human tf ARCHS4 coexpression,70/143,15.03%,0,0.664681464,2.537805163,AQP9;ATP2B1;BCL2A1;GK;CD300E;NAMPT;CLEC7A;ITGAX;APOBEC3A;C5AR1;CLEC4E;TLR2;MAP3K8;PLAUR;SOD2;KDM6B;NFKB1;SLC43A2;TNFRSF1B;RNF149;NLRP3;SLC11A1;ATP13A3;ACSL1;OLR1;JMJD1C;MS4A7;RGS2;ETV3;FGL2;PLXNC1;CEBPB;DMXL2;CTSS;SLC15A3;TNFAIP2;CD93;TREM1;MX2;CHST15;GPCPD1;SIGLEC14;SSH2;IPMK;MYO9B;MPEG1;FOSL2;LIPN;MXD1;VNN2;CLEC4D;DPYD;DDX60L;IFNGR2;SMCHD1;PELI1;PICALM;DENND5A;FPR1;RASSF3;LRRK2;KIAA1551;USP15;NPL;N4BP1;CSGALNACT2;MEFV;SP3;FAM65B;DENND3
TFEC human tf ARCHS4 coexpression,74/124,16.55%,0,0.685895341,2.529058496,AQP9;PFKFB3;BCL2A1;IL1B;GK;CD163;CLEC7A;ITGAX;MMP19;C5AR1;CLEC4E;TLR2;MAP3K8;PLAUR;CD83;SOD2;NFKB1;ICAM1;SLC43A2;CXCL16;TNFRSF1B;MAFB;SOCS3;IL1RN;MS4A7;SIGLEC1;TNF;TNFAIP6;LHFPL2;C3AR1;FGL2;PLXNC1;CEBPB;DMXL2;CECR1;CTSS;CD14;CTSL;SLC15A3;TNFAIP2;BCL3;CLEC5A;MX2;OAS2;C1QA;GBP1;MSR1;MYO9B;MPEG1;FGD2;C1QC;CLEC4D;DPYD;CTSB;DDX60L;RAB20;IFNGR2;VSIG4;RSAD2;SLC2A6;GPNMB;LY96;CYP27A1;RELB;CD68;NPL;N4BP1;HLA-DPA1;CSGALNACT2;ACP5;PLA2G7;HLA-DRB1;MMP9;TLR4
HLX human tf ARCHS4 coexpression,57/125,11.87%,0,0.665621109,2.512923106,AQP9;PFKFB3;CXCL2;CD163;ITGAX;CXCL3;MMP19;C5AR1;CLEC4E;TLR2;PLAUR;SOD2;KDM6B;NFKB1;ICAM1;EHD1;SLC43A2;CXCL16;TNFRSF1B;SLC11A1;ACSL1;PTGS2;PNRC1;SOCS3;IL1RN;SIGLEC1;TNF;C3AR1;CEBPB;CTSS;CD14;CTSL;SLC15A3;TNFAIP2;STK40;BCL3;TREM1;MX2;CHST15;C1QA;SIGLEC14;MYO9B;FOSL2;C1QC;DDX60L;IFNGR2;MAP2K3;IL10;VSIG4;SECTM1;TMEM127;SLC2A6;LILRB5;DPEP2;IER3;FPR1;RELB
ZNFX1 human tf ARCHS4 coexpression,53/109,11.99%,0,0.680050062,2.489308795,AQP9;PFKFB3;BCL2A1;IFI6;IFI44L;ITGAX;APOBEC3A;C5AR1;TLR2;PLAUR;DUSP2;SOD2;NFKB1;ICAM1;EHD1;SLC43A2;TNFRSF1B;RNF149;WARS;ACSL1;PNRC1;SOCS3;IL1RN;ISG15;SIGLEC1;TNF;CEBPB;CTSS;SLC15A3;TNFAIP2;TNFAIP3;BCL3;MX2;OAS2;IFIT1;GBP1;MYO9B;FOSL2;XAF1;B4GALT5;DDX60L;IFIT3;MX1;IRF9;STAT2;SECTM1;RSAD2;TMEM127;SLC2A6;APOL2;MOB3C;RELB;BTN3A3
BATF2 human tf ARCHS4 coexpression,58/133,11.87%,0,0.638024147,2.458196574,AQP9;PFKFB3;IFI6;GK;ITGAX;APOBEC3A;MMP19;CLEC4E;TLR2;PLAUR;IFITM3;SOD2;NFKB1;ICAM1;EHD1;SLC43A2;TNFRSF1B;FCGR3A;WARS;ACSL1;SOCS3;IL1RN;ISG15;SIGLEC1;TNF;TNFAIP6;C3AR1;IFITM2;CEBPB;CTSS;SLC15A3;TNFAIP2;STK40;BCL3;MX2;OAS2;IFIT1;C1QA;GBP1;GCH1;SIGLEC14;MXD1;C1QC;B4GALT5;CLEC4D;DDX60L;IFNGR2;IFIT3;IL10;MX1;IRF9;STAT2;RSAD2;SLC2A6;APOL2;FPR1;MOB3C;RELB
ETS2 human tf ARCHS4 coexpression,50/110,14.12%,0,0.663755827,2.45030833,PFKFB3;IL1B;GK;CXCL2;CXCL3;MMP19;TLR2;MAP3K8;PLAUR;PPIF;KDM6B;NFKB1;ICAM1;EHD1;CXCL16;TNFRSF1B;THBD;NLRP3;ATP13A3;NFKBIZ;OLR1;PTGS2;PNRC1;SOCS3;IL1RN;MS4A7;CEBPB;SLC15A3;CD93;BCL3;TREM1;ZDHHC5;C1QA;VNN1;C1QB;GLUL;MYO9B;ATF3;LIPN;ANPEP;C1QC;RAB20;MAP2K3;TMEM127;IER3;RELB;FURIN;CD68;SGK1;PPARD
AHR human tf ARCHS4 coexpression,58/122,16.55%,0,0.640275915,2.450271224,PFKFB3;ATP2B1;CXCL2;CD300E;CLEC7A;TLR2;MAP3K8;PLAUR;CD83;PPIF;NFKB1;ICAM1;CXCL16;THBD;NLRP3;ATP13A3;MAFB;NFKBIZ;OLR1;PTGS2;MS4A7;ETV3;TIPARP;LHFPL2;CEBPB;DMXL2;CTSS;NFKBIA;TNFAIP3;CD93;GRASP;TREM1;ZDHHC5;GPCPD1;LMNA;MYO9B;MPEG1;LIPN;BACH1;SGMS2;DPYD;ITGAV;TMEM127;GPNMB;IER3;PICALM;DENND5A;MOB3C;FURIN;CD68;SGK1;KLF6;HLA-DPA1;CSGALNACT2;SP3;HLA-DRB1;OTUD1;TLR4
CEBPB human tf ARCHS4 coexpression,70/143,18.34%,0,0.629022835,2.447566595,AQP9;PFKFB3;CD163;ITGAX;CXCL3;MMP19;C5AR1;CLEC4E;TLR2;PLAUR;PPIF;SOD2;KDM6B;NFKB1;ICAM1;EHD1;SLC43A2;CXCL16;TNFRSF1B;THBD;SLC11A1;FCGR3A;MAFB;ACSL1;SOCS3;IL1RN;SIGLEC1;LHFPL2;C3AR1;CTSS;CD14;CTSL;SLC15A3;TNFAIP2;STK40;INSIG1;BCL3;TREM1;CLEC5A;CHST15;C1QA;MYO9B;FOSL2;C1QC;CTSB;RAB20;IFNGR2;MAP2K3;VSIG4;SECTM1;TMEM127;SLC2A6;LILRB5;IER3;CYP27A1;RELB;FURIN;CD68;NPL;PPARD;ABTB1;ACP5;PLA2G7;SLC6A6;MMP9;TLR4;ZC3H12A;SEMA6B;SH3BP2;PLEKHO2
NR1H3 human tf ARCHS4 coexpression,62/111,18.34%,0,0.646015673,2.438200342,PFKFB3;CD163;CXCL3;MMP19;C5AR1;TLR2;PLAUR;PPIF;SOD2;ICAM1;SLC43A2;CXCL16;TNFRSF1B;MAFB;ACSL1;OLR1;SOCS3;IL1RN;MS4A7;SIGLEC1;TNFAIP6;LHFPL2;C3AR1;CEBPB;CTSS;CD14;CTSL;SLC15A3;TNFAIP2;INSIG1;BCL3;CLEC5A;C1QA;MSR1;C1QB;ATF3;ANPEP;C1QC;CTSB;RAB20;IFNGR2;SDC2;VSIG4;SLC2A6;MARCO;GPNMB;LILRB5;IER3;CYP27A1;MOB3C;RELB;APOC1;CD68;NPL;ACP5;PLA2G7;HLA-DRB1;MMP9;VMO1;ZC3H12A;SEMA6B;PLEKHO2
ETV7 human tf ARCHS4 coexpression,47/97,11.99%,0,0.665945916,2.421444818,AQP9;IFI6;IFI44L;APOBEC3A;CLEC4E;TLR2;IFITM3;DUSP2;SOD2;NFKB1;ICAM1;EHD1;TNFRSF1B;WARS;ACSL1;SOCS3;IL1RN;ISG15;SIGLEC1;TNF;TNFAIP6;IL15;IFITM2;SLC15A3;TNFAIP2;FAM26F;BCL3;MX2;OAS2;IFIT1;C1QA;GBP1;GCH1;XAF1;CLEC4D;DDX60L;IFIT3;IL10;MX1;IRF9;STAT2;SECTM1;RSAD2;SLC2A6;APOL2;RELB;BTN3A3
FOSL2 human tf ARCHS4 coexpression,61/143,15.03%,0,0.624302085,2.420781449,PFKFB3;CD300E;ITGAX;CXCL3;MMP19;C5AR1;TLR2;MAP3K8;PLAUR;PPIF;SOD2;KDM6B;NFKB1;ICAM1;EHD1;SLC43A2;CXCL16;GADD45B;TNFRSF1B;THBD;NLRP3;SLC11A1;ATP13A3;NFKBIZ;ACSL1;OLR1;PTGS2;CDKN1A;SOCS3;IL1RN;NR4A3;ETV3;C3AR1;CEBPB;CTSS;SLC15A3;TNFAIP2;CD93;BCL3;GRASP;TREM1;ZDHHC5;MYO9B;ATF3;MPEG1;LIPN;BACH1;B4GALT5;RAB20;MAP2K3;TMEM127;IER3;PICALM;DENND5A;RELB;FURIN;CD68;N4BP1;PPARD;CSGALNACT2;DENND3
BATF human tf ARCHS4 coexpression,39/84,10.88%,0,0.670449167,2.415714197,PFKFB3;BCL2A1;BIRC3;MMP19;CCL3L1;MAP3K8;PLAUR;CD83;DUSP2;SOD2;NFKB1;ICAM1;EHD1;SLC43A2;GADD45B;TNFRSF1B;CCL4;SOCS3;IL1RN;CCL3;ISG15;SIGLEC1;TNF;CEBPB;SLC15A3;TNFAIP2;NFKBIA;TNFAIP3;BCL3;MX2;OAS2;C1QA;MOB3A;MAP2K3;IL10;IRF9;SLC2A6;LILRB5;IER3
RELB human tf ARCHS4 coexpression,51/114,14.00%,0,0.625223479,2.396442836,PFKFB3;CD163;ITGAX;CXCL3;MMP19;C5AR1;TLR2;PLAUR;CD83;PPIF;SOD2;KDM6B;NFKB1;ICAM1;EHD1;SLC43A2;CXCL16;TNFRSF1B;SOCS3;IL1RN;SIGLEC1;TNF;LHFPL2;C3AR1;CEBPB;CD14;CTSL;SLC15A3;TNFAIP2;STK40;BCL3;MX2;C1QA;MOB3A;MYO9B;FOSL2;C1QC;IL4R;RAB20;IFNGR2;MAP2K3;IRF9;SECTM1;TMEM127;SLC2A6;IER3;MOB3C;FURIN;CD68;NPL;N4BP1
ZNF697 human tf ARCHS4 coexpression,30/67,10.88%,0,0.678005127,2.339021449,PFKFB3;ATP2B1;IL1B;CD300E;CXCL3;MMP19;PLAUR;PPIF;ICAM1;THBD;MAFB;OLR1;CDKN1A;SLC16A6;LHFPL2;CTSL;SLC15A3;INSIG1;CLEC5A;BASP1;BACH1;B4GALT5;CTSB;RAB20;ITGAV;SDC2;RTN1;MESDC1;GPNMB;IER3
BATF3 human tf ARCHS4 coexpression,30/49,11.87%,0,0.72994803,2.325357688,PFKFB3;BCL2A1;BIRC3;IFI44L;CD83;DUSP2;NFKB1;CREM;ICAM1;EHD1;WARS;SOCS3;IL1RN;ISG15;SIGLEC1;TNF;NR4A3;TNFAIP2;BCL3;MX2;OAS2;GBP1;FGD2;IFIT3;IL10;STAT2;RSAD2;SLC2A6;LY96;RELB
JDP2 human tf ARCHS4 coexpression,63/137,18.07%,0,0.598546964,2.31569439,AQP9;PFKFB3;CD163;CLEC7A;ITGAX;MMP19;C5AR1;CLEC4E;TLR2;PLAUR;EHD1;SLC43A2;CXCL16;TNFRSF1B;THBD;SLC11A1;FCGR3A;MAFB;ACSL1;MS4A7;SIGLEC1;LHFPL2;C3AR1;IL1R2;CEBPB;CTSS;CD14;CTSL;SLC15A3;TNFAIP2;STK40;BCL3;TREM1;CLEC5A;CHST15;C1QA;SIGLEC14;MYO9B;MPEG1;FOSL2;C1QC;CTSB;IFNGR2;VSIG4;SECTM1;TMEM127;SLC2A6;LILRB5;MOB3C;RELB;CD68;NPL;PPARD;ABTB1;ACP5;DENND3;SLC6A6;MMP9;TLR4;ARHGEF40;ZC3H12A;SEMA6B;SH3BP2
PLEK human tf ARCHS4 coexpression,42/116,8.52%,0,0.622585314,2.307489986,AQP9;BCL2A1;IL1B;CD300E;CLEC7A;ITGAX;C5AR1;CLEC4E;TLR2;MAP3K8;PLAUR;CD83;DUSP2;KDM6B;NFKB1;ICAM1;EHD1;SLC43A2;CXCL16;TNFRSF1B;NLRP3;NFKBIZ;PTGS2;MS4A7;TNF;C3AR1;CEBPB;CECR1;CTSS;SLC15A3;TNFAIP2;STK40;BCL3;TREM1;MX2;MOB3A;SIGLEC14;MYO9B;MPEG1;FOSL2;LIPN;CLEC4D
HIVEP3 human tf ARCHS4 coexpression,47/84,18.34%,0,0.646439616,2.256550964,PFKFB3;CD163;MMP19;PLAUR;DUSP2;SOD2;KDM6B;NFKB1;ICAM1;EHD1;SLC43A2;TNFRSF1B;THBD;MAFB;SOCS3;IL1RN;MS4A7;SIGLEC1;TNF;LHFPL2;PDE4A;C3AR1;CEBPB;CTSL;SLC15A3;INSIG1;BCL3;C1QA;MSR1;MYO9B;C1QC;CTSB;IL10;VSIG4;SLC2A6;LILRB5;IER3;RELB;CD68;NPL;PPARD;DENND3;PLA2G7;ZC3H12A;SEMA6B;SH3BP2;PLEKHO2
ATF5 human tf ARCHS4 coexpression,45/74,18.34%,0,0.645668911,2.243283037,PFKFB3;CD163;MMP19;PLAUR;PPIF;DUSP2;NFKB1;ICAM1;EHD1;SLC43A2;CXCL16;GADD45B;MAFB;IL1RN;SIGLEC1;LHFPL2;C3AR1;CEBPB;CD14;CTSL;SLC15A3;INSIG1;BCL3;CLEC5A;OAS2;C1QA;MYO9B;C1QC;CTSB;RAB20;VSIG4;SLC2A6;LILRB5;IER3;CYP27A1;RELB;APOC1;CD68;NPL;PLA2G7;HLA-DRB1;MMP9;ZC3H12A;SEMA6B;PLEKHO2
TIPARP human tf ARCHS4 coexpression,30/83,9.32%,0,0.616079174,2.220843752,PFKFB3;MAP3K8;PLAUR;ELL2;DUSP2;NFKB1;ICAM1;EHD1;GADD45B;THBD;ATP13A3;NFKBIZ;PTGS2;CDKN1A;SOCS3;NR4A3;ETV3;EREG;NFKBIA;TNFAIP3;CHMP1B;PNPLA8;ADAM17;ATF3;FOSL2;BACH1;SGMS2;B4GALT1;BTG2;ITGAV
CREM human tf ARCHS4 coexpression,29/53,10.73%,0,0.686846038,2.211136912,BCL2A1;BIRC3;CCL3L1;MAP3K8;GPR183;PLAUR;CD83;DUSP2;NFKB1;ICAM1;ZNF331;CCL4L2;PDE4B;CCL4;OLR1;SOCS3;IL1RN;CCL3;TNF;NR4A3;UPP1;IL23A;ID2;RASGEF1B;ATF3;GZMB;IL10;CD3G;LY96
STAT2 human tf ARCHS4 coexpression,58/117,20.51%,0,0.593908849,2.205307522,AQP9;IFI6;IFI44L;ITGAX;APOBEC3A;CLEC4E;TLR2;IFITM3;NFKB1;TNFRSF1B;RNF149;FCGR3A;WARS;ACSL1;ISG15;SIGLEC1;FGL2;CTSS;SLC15A3;TNFAIP2;BCL3;MX2;IFIT1;GBP1;GCH1;MOB3A;SIGLEC14;MYO9B;MPEG1;XAF1;FGD2;IL4R;DDX60L;IFIT3;MX1;IRF9;SECTM1;RSAD2;TMEM127;APOL2;FPR1;BTN3A3;CDC42SE1;IFIT2;N4BP1;MEFV;FAM65B;HLA-DRB1;CRISPLD2;TLR4;SH3BP2;PLEKHO2;CMPK2;ZFYVE26;CCR1;LILRA6;DDX60;PARP10
PRDM1 human tf ARCHS4 coexpression,50/83,21.46%,0,0.609791284,2.179745249,SERPINB9;BCL2A1;GK;CLEC7A;TLR2;CD83;DUSP2;NFKB1;CREM;TNFRSF1B;RNF149;NLRP3;CCL4L2;CCL4;NFKBIZ;CCL3;TNF;NR4A3;ETV3;HPSE;C3AR1;NFKBIA;ITGAL;TNFAIP3;ERN1;ID2;MPEG1;FOSL2;PRF1;B4GALT1;GZMB;CD3G;STAT2;CDC42SE1;RASSF3;RGS1;IL7R;SGK1;IL32;OTUD1;IVNS1ABP;ZC3H12A;SH3BP2;FMO5;GIMAP5;CD8A;CCR1;ARF6;CD3D;GBP5
CREBL2 human tf ARCHS4 coexpression,40/84,18.49%,0,0.595264877,2.176233824,CD163;CXCL16;MAFB;MS4A7;SIGLEC1;METTL7A;LHFPL2;C3AR1;FGL2;CECR1;CTSS;CD14;CTSL;SLC15A3;C1QA;MSR1;C1QB;C1QC;DPYD;CTSB;RAB20;IFNGR2;VSIG4;TMEM127;GPNMB;BTBD3;PICALM;CYP27A1;MOB3C;FURIN;JADE2;CD68;NPL;NPTN;ACP5;PLA2G7;TLR4;RHOQ;PLEKHO2;ITPRIPL2
ZNF438 human tf ARCHS4 coexpression,44/109,11.64%,0,0.579084886,2.170613834,AQP9;CD163;CLEC7A;ITGAX;C5AR1;CLEC4E;TLR2;PLAUR;SLC43A2;CXCL16;TNFRSF1B;RNF149;SLC11A1;FCGR3A;ACSL1;MS4A7;SIGLEC1;LHFPL2;C3AR1;PLXNC1;IL1R2;CEBPB;CTSS;CD14;SLC15A3;TNFAIP2;STK40;TREM1;MX2;CHST15;C1QA;SIGLEC14;MXD1;MAP3K7CL;CLEC4D;DPYD;CTSB;DDX60L;IFNGR2;VSIG4;LY96;LILRB5;FPR1;MOB3C
ZBTB17 human tf ARCHS4 coexpression,34/94,14.12%,0,0.570509783,2.125272031,PFKFB3;ITGAX;CXCL3;C5AR1;TLR2;PLAUR;CD83;PPIF;KDM6B;NFKB1;ICAM1;EHD1;SLC43A2;TNFRSF1B;SOCS3;IL1RN;SIGLEC1;PDE4A;CEBPB;CD14;SLC15A3;TNFAIP2;STK40;BCL3;MYO9B;IFNGR2;MAP2K3;SLC2A6;IER3;RELB;FURIN;CD68;N4BP1;PPARD
IRF7 human tf ARCHS4 coexpression,42/123,11.87%,0,0.556563894,2.117012129,AQP9;IFI6;IFI44L;ITGAX;APOBEC3A;CLEC4E;TLR2;IFITM3;NFKB1;ICAM1;EHD1;TNFRSF1B;FCGR3A;ACSL1;SOCS3;IL1RN;ISG15;SIGLEC1;IFITM2;CEBPB;SLC15A3;TNFAIP2;STK40;BCL3;OAS2;IFIT1;GBP1;MOB3A;SIGLEC14;MYO9B;FGD2;CLEC4D;DDX60L;IFIT3;MX1;IRF9;STAT2;SECTM1;RSAD2;SLC2A6;FPR1;RELB
ZFYVE26 human tf ARCHS4 coexpression,50/108,15.49%,0,0.589172655,2.072417608,PFKFB3;CD163;MMP19;SOD2;NFKB1;ICAM1;EHD1;SLC43A2;TNFRSF1B;ATP13A3;SOCS3;IL1RN;MS4A7;SIGLEC1;LHFPL2;CEBPB;DMXL2;CTSS;SLC15A3;TNFAIP2;BCL3;MX2;OAS2;IFIT1;ZDHHC5;C1QA;MSR1;FOSL2;XAF1;C1QC;B4GALT5;CTSB;DDX60L;IFIT3;IL10;MX1;STAT2;RSAD2;TMEM127;SLC2A6;GPNMB;LILRB5;DENND5A;CYP27A1;CD68;NPL;N4BP1;ACP5;ZSWIM8;PLA2G7
PARP12 human tf ARCHS4 coexpression,51/124,14.00%,0,0.573098541,2.064179788,AQP9;IFI6;IFI44L;ITGAX;APOBEC3A;CLEC4E;TLR2;NFKB1;ICAM1;EHD1;TNFRSF1B;RNF149;FCGR3A;ACSL1;SOCS3;IL1RN;ISG15;SIGLEC1;FGL2;CEBPB;CTSS;SLC15A3;TNFAIP2;STK40;BCL3;MX2;OAS2;IFIT1;CHST15;GBP1;SIGLEC14;MYO9B;MPEG1;XAF1;IL4R;DDX60L;IFIT3;MX1;IRF9;STAT2;SECTM1;RSAD2;SLC2A6;DPEP2;RELB;BTN3A3;CDC42SE1;IFIT2;CD68;NPL;N4BP1
IRF5 human tf ARCHS4 coexpression,41/112,10.77%,0,0.555924113,2.059970433,CD163;ITGAX;MMP19;C5AR1;TLR2;PLAUR;DUSP2;NFKB1;ICAM1;EHD1;SLC43A2;TNFRSF1B;SOCS3;IL1RN;MS4A7;SIGLEC1;TNF;LHFPL2;C3AR1;CEBPB;CECR1;CTSS;CD14;SLC15A3;TNFAIP2;STK40;BCL3;MX2;OAS2;C1QA;MOB3A;MYO9B;MPEG1;FGD2;C1QC;CTSB;IFNGR2;VSIG4;IRF9;SLC2A6;LILRB5
NR4A2 human tf ARCHS4 coexpression,47/107,14.80%,0,0.557938446,2.059943933,PFKFB3;MAP3K8;GPR183;ZFP36L1;CD83;DUSP2;KDM6B;NFKB1;CREM;GADD45B;ZNF331;NLRP3;CCL4L2;PDE4B;NFKBIZ;OLR1;PTGS2;PNRC1;JMJD1C;SOCS3;RGS2;NR4A3;ETV3;TIPARP;NFKBIA;ITGAL;TNFAIP3;SPATA13;GRASP;ERN1;CHMP1B;GPCPD1;GCH1;ID2;RASGEF1B;ATF3;FOSL2;BTG2;PELI1;DUSP1;KLF2;PRDM1;RGS1;SGK1;KLF6;HLA-DPA1;TLE3
ZEB2 human tf ARCHS4 coexpression,23/63,11.23%,0,0.625124903,2.053758088,ATP2B1;CD300E;CLEC7A;TLR2;SOD2;NLRP3;OLR1;JMJD1C;MS4A7;DMXL2;CTSS;TREM1;GPCPD1;SSH2;MPEG1;FOSL2;LIPN;BACH1;DPYD;DDX60L;SMCHD1;TMEM127;DENND5A
HBP1 human tf ARCHS4 coexpression,54/99,23.25%,0,0.580304186,2.045000215,AQP9;NAMPT;CLEC7A;CLEC4E;TLR2;RNF149;ACSL1;PNRC1;JMJD1C;RGS2;HPSE;FGL2;PLXNC1;CTSS;SDCBP;TREM1;MX2;PNPLA8;NFIL3;GPCPD1;PTEN;SSH2;RASGEF1B;LIPN;BACH1;MXD1;VNN2;DPYD;DDX60L;SMCHD1;PELI1;STAT2;SLFN12L;APOL2;CDC42SE1;LRRK2;KIAA1551;USP15;SGK1;MEFV;FAM65B;TLR4;GPR155;RIT1;NLRC4;GIMAP5;CCPG1;LILRA6;PTAFR;RAP2B;PPP1R3B;TCP11L2;EVI5;PATL2
ZNF385A human tf ARCHS4 coexpression,56/122,20.89%,0,0.528845203,2.031656982,PFKFB3;CD163;ITGAX;MMP19;C5AR1;TLR2;PLAUR;KDM6B;SLC43A2;CXCL16;TNFRSF1B;SLC11A1;MAFB;MS4A7;SIGLEC1;PDE4A;C3AR1;CEBPB;CECR1;CTSS;CD14;CTSL;SLC15A3;TNFAIP2;STK40;BCL3;C1QA;SIGLEC14;MYO9B;MPEG1;FOSL2;C1QC;CTSB;RAB20;IFNGR2;VSIG4;SECTM1;TMEM127;LILRB5;CD68;NPL;PPARD;ACP5;PLA2G7;SLC6A6;MMP9;IQSEC1;AGAP3;SEMA6B;SH3BP2;PLEKHO2;NLRC4;CCR1;LILRA6;LFNG;PTAFR
PPARD human tf ARCHS4 coexpression,39/113,18.34%,0.000919679,0.510746693,1.972746158,PFKFB3;CD163;ITGAX;CXCL3;MMP19;PLAUR;PPIF;ICAM1;EHD1;SLC43A2;CXCL16;TNFRSF1B;IL1RN;PDE4A;CEBPB;CD14;CTSL;SLC15A3;STK40;BCL3;CLEC5A;ZDHHC5;MYO9B;FOSL2;C1QC;IL4R;CTSB;TMEM127;IER3;RELB;FURIN;CD68;ZSWIM8;PLA2G7;MMP9;AGAP3;ZC3H12A;LENG8;PLEKHO2
DOT1L human tf ARCHS4 coexpression,19/99,5.40%,0.002403429,0.511795831,1.922509533,PFKFB3;CXCL3;MMP19;PLAUR;PPIF;KDM6B;NFKB1;ICAM1;EHD1;TNFRSF1B;ATP13A3;SOCS3;IL1RN;TNF;CEBPB;SLC15A3;STK40;INSIG1;BCL3
VDR human tf ARCHS4 coexpression,22/52,14.12%,0.004270799,0.566440387,1.884857657,GK;PLAUR;SLC43A2;CXCL16;CEBPB;CD14;SLC15A3;BCL3;CLEC5A;LGALS2;FOSL2;ANPEP;C1QC;BCL2L15;CTSB;SECTM1;TMEM127;SLC22A18;DSC2;FURIN;CD68;PPARD
HLA-DRB3 human tf ARCHS4 coexpression,26/78,9.86%,0.004621979,0.531799722,1.88068944,ITGAX;MAP3K8;CD83;DUSP2;HLA-DRB5;NFKB1;ICAM1;EHD1;SLC43A2;TNFRSF1B;MS4A7;FGL2;CECR1;CTSS;SLC15A3;TNFAIP2;BCL3;OAS2;C1QA;LGALS2;MYO9B;MPEG1;FGD2;C1QC;CTSB;IRF9
MAFG human tf ARCHS4 coexpression,23/103,8.49%,0.004818195,0.506228527,1.875077829,PFKFB3;CXCL3;MMP19;PLAUR;PPIF;KDM6B;NFKB1;ICAM1;EHD1;ATP13A3;LHFPL2;PDE4A;CEBPB;CTSL;SLC15A3;STK40;INSIG1;BCL3;ZDHHC5;MYO9B;ATF3;FOSL2;B4GALT5
NFIL3 human tf ARCHS4 coexpression,29/125,8.52%,0.006815279,0.478521139,1.844967566,AQP9;BCL2A1;NAMPT;CLEC7A;ITGAX;APOBEC3A;C5AR1;TLR2;MAP3K8;KDM6B;RNF149;NLRP3;SLC11A1;NFKBIZ;ACSL1;PTGS2;RGS2;IL1R2;CEBPB;CTSS;BCL3;TREM1;CHST15;SIGLEC14;FOSL2;LIPN;MXD1;VNN2;CLEC4D
